s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.5666916E+001, 2.0127382E+002,-7.1908969E+001,-1.2411663E+002,-2.4429162E+000,-1.2039928E-002, 0.0000000E+000, 0.0000000E+000, 4.2535695E+000, 2.7932660E+000, 1.1712124E+000, 3.4127468E-003, 1.5944652E-044
 1.5696095E+001, 2.0043710E+002,-7.1745666E+001,-1.3387755E+002,-2.4451914E+000,-1.2030539E-002, 0.0000000E+000, 0.0000000E+000,-7.0898333E+000,-7.6433356E+000, 1.1712124E+000, 3.4127468E-003, 1.8322665E-044
 1.5725275E+001, 2.0224382E+002,-7.2491486E+001,-1.3944167E+002,-2.4597601E+000,-1.2054590E-002, 0.0000000E+000, 0.0000000E+000,-1.1759333E+001,-1.2161155E+001, 1.1712124E+000, 3.4127468E-003, 2.0663317E-044
 1.5754455E+001, 2.0401923E+002,-7.3195885E+001,-1.4484050E+002,-2.4650726E+000,-1.2082272E-002, 0.0000000E+000, 0.0000000E+000,-1.6261299E+001,-1.6494306E+001, 1.1712124E+000, 3.4127468E-003, 2.3224603E-044
 1.5783634E+001, 2.0642091E+002,-7.4368248E+001,-1.4963183E+002,-2.4714709E+000,-1.2112788E-002, 0.0000000E+000, 0.0000000E+000,-1.9880707E+001,-2.0062745E+001, 1.1712124E+000, 3.4127468E-003, 2.6036761E-044
 1.5812814E+001, 2.0789021E+002,-7.5251179E+001,-1.5318638E+002,-2.4657209E+000,-1.2101927E-002, 0.0000000E+000, 0.0000000E+000,-2.2948050E+001,-2.3025174E+001, 1.1712124E+000, 3.4127468E-003, 2.9140092E-044
 1.5841993E+001, 2.0518912E+002,-7.3888719E+001,-1.5252319E+002,-2.4572606E+000,-1.2067691E-002, 0.0000000E+000, 0.0000000E+000,-2.3670592E+001,-2.3692118E+001, 1.1712124E+000, 3.4127468E-003, 3.2577210E-044
 1.5871173E+001, 2.0321710E+002,-7.3068095E+001,-1.4760162E+002,-2.4483812E+000,-1.2077318E-002, 0.0000000E+000, 0.0000000E+000,-2.0519291E+001,-1.9913075E+001, 1.1712124E+000, 3.4127468E-003, 3.6420837E-044
 1.5900352E+001, 2.0131129E+002,-7.2219482E+001,-1.4256491E+002,-2.4490732E+000,-1.2088389E-002, 0.0000000E+000, 0.0000000E+000,-1.6434148E+001,-1.5934255E+001, 1.1712124E+000, 3.4127468E-003, 4.0753152E-044
 1.5936827E+001, 2.0191012E+002,-7.2293104E+001,-1.3658461E+002,-2.4427947E+000,-1.2100679E-002, 0.0000000E+000, 0.0000000E+000,-1.0404658E+001,-9.4224951E+000, 1.1712124E+000, 3.4127468E-003, 4.6424480E-044
 1.5966006E+001, 2.0512471E+002,-7.3380064E+001,-1.3033168E+002,-2.4298555E+000,-1.2111535E-002, 0.0000000E+000, 0.0000000E+000,-2.3630277E+000,-1.0290061E+000, 1.1712124E+000, 3.4127468E-003, 5.3022666E-044
 1.5995186E+001, 2.0612956E+002,-7.3869909E+001,-1.2149025E+002,-2.4149270E+000,-1.2131492E-002, 0.0000000E+000, 0.0000000E+000, 6.8599276E+000, 8.3423376E+000, 1.1712124E+000, 3.4127468E-003, 6.0009034E-044
 1.6024366E+001, 2.0782574E+002,-7.4318113E+001,-1.1002286E+002,-2.4000404E+000,-1.2138018E-002, 0.0000000E+000, 0.0000000E+000, 1.9207333E+001, 2.1072594E+001, 1.1712124E+000, 3.4127468E-003, 6.8457182E-044
 1.6053545E+001, 2.0797704E+002,-7.4187488E+001,-1.0159137E+002,-2.3978778E+000,-1.2127273E-002, 0.0000000E+000, 0.0000000E+000, 2.9108842E+001, 2.9788177E+001, 1.1712124E+000, 3.4127468E-003, 7.8813392E-044
 1.6082726E+001, 2.0687625E+002,-7.3391274E+001,-9.9609739E+001,-2.3997515E+000,-1.2118173E-002, 0.0000000E+000, 0.0000000E+000, 3.1590801E+001, 3.1463371E+001, 1.1712124E+000, 3.4127468E-003, 9.1859226E-044
 1.6111053E+001, 2.0650092E+002,-7.3473671E+001,-1.0108790E+002,-2.4104590E+000,-1.2109406E-002, 0.0000000E+000, 0.0000000E+000, 2.9703607E+001, 2.9516788E+001, 1.1712124E+000, 3.4127468E-003, 1.0832660E-043
 1.6143272E+001, 2.0527786E+002,-7.3701521E+001,-1.0423314E+002,-2.4147081E+000,-1.2087993E-002, 0.0000000E+000, 0.0000000E+000, 2.5805480E+001, 2.4916398E+001, 1.1712124E+000, 3.4127468E-003, 1.3145071E-043
 1.6170336E+001, 2.0272001E+002,-7.2584880E+001,-1.0791411E+002,-2.4185204E+000,-1.2091735E-002, 0.0000000E+000, 0.0000000E+000, 2.0490866E+001, 1.9790407E+001, 1.1712124E+000, 3.4127468E-003, 1.6235631E-043
 1.6205776E+001, 2.0265093E+002,-7.2035073E+001,-1.1065567E+002,-2.4286642E+000,-1.2114266E-002, 0.0000000E+000, 0.0000000E+000, 1.7550013E+001, 1.7519412E+001, 1.1712124E+000, 3.4127468E-003, 2.0853797E-043
 1.6231001E+001, 2.0532616E+002,-7.3004802E+001,-1.1226898E+002,-2.4484336E+000,-1.2130233E-002, 0.0000000E+000, 0.0000000E+000, 1.7186201E+001, 1.7591815E+001, 1.1712124E+000, 3.4127468E-003, 2.6897688E-043
 1.6261227E+001, 2.0618708E+002,-7.3795240E+001,-1.1329077E+002,-2.4516466E+000,-1.2145767E-002, 0.0000000E+000, 0.0000000E+000, 1.6752901E+001, 1.6637279E+001, 1.1712124E+000, 3.4127468E-003, 3.4645673E-043
 1.6291452E+001, 2.0617037E+002,-7.4140450E+001,-1.1467925E+002,-2.4522313E+000,-1.2164420E-002, 0.0000000E+000, 0.0000000E+000, 1.5089963E+001, 1.4886274E+001, 1.1712124E+000, 3.4127468E-003, 4.6398869E-043
 1.6321678E+001, 2.0481925E+002,-7.3495897E+001,-1.1586083E+002,-2.4500681E+000,-1.2192608E-002, 0.0000000E+000, 0.0000000E+000, 1.3102306E+001, 1.3000260E+001, 1.1712124E+000, 3.4127468E-003, 6.2979112E-043
 1.6351904E+001, 2.0477443E+002,-7.4017819E+001,-1.1676195E+002,-2.4327431E+000,-1.2217672E-002, 0.0000000E+000, 0.0000000E+000, 1.1801994E+001, 1.1549703E+001, 1.1712124E+000, 3.4127468E-003, 8.6360135E-043
 1.6382130E+001, 2.0532753E+002,-7.3626444E+001,-1.1826038E+002,-2.4002057E+000,-1.2202101E-002, 0.0000000E+000, 0.0000000E+000, 1.0736239E+001, 1.1028294E+001, 1.1712124E+000, 3.4127468E-003, 1.1921406E-042
 1.6414169E+001, 2.0609849E+002,-7.4017749E+001,-1.1975546E+002,-2.3776912E+000,-1.2185987E-002, 0.0000000E+000, 0.0000000E+000, 1.0085157E+001, 9.9354041E+000, 1.1712124E+000, 3.4127468E-003, 1.6716072E-042
 1.6440767E+001, 2.0459189E+002,-7.3052713E+001,-1.2318035E+002,-2.3588857E+000,-1.2189242E-002, 0.0000000E+000, 0.0000000E+000, 6.6654632E+000, 5.9877571E+000, 1.1712124E+000, 3.4127468E-003, 2.2966197E-042
 1.6474016E+001, 2.0252010E+002,-7.2033437E+001,-1.3065678E+002,-2.3553544E+000,-1.2181978E-002, 0.0000000E+000, 0.0000000E+000,-1.4412331E+000,-2.5376510E+000, 1.1712124E+000, 3.4127468E-003, 3.1807652E-042
 1.6500614E+001, 2.0136885E+002,-7.1732631E+001,-1.3724551E+002,-2.3646660E+000,-1.2150949E-002, 0.0000000E+000, 0.0000000E+000,-9.4206192E+000,-9.9861136E+000, 1.1712124E+000, 3.4127468E-003, 4.3776325E-042
 1.6533863E+001, 2.0117748E+002,-7.2073490E+001,-1.4043006E+002,-2.3686377E+000,-1.2120611E-002, 0.0000000E+000, 0.0000000E+000,-1.3414305E+001,-1.3706830E+001, 1.1712124E+000, 3.4127468E-003, 6.0162476E-042
 1.6563122E+001, 1.9836430E+002,-7.0685104E+001,-1.4145184E+002,-2.3836937E+000,-1.2110686E-002, 0.0000000E+000, 0.0000000E+000,-1.6022531E+001,-1.6168450E+001, 1.1712124E+000, 3.4127468E-003, 8.3424643E-042
 1.6592381E+001, 1.9877081E+002,-7.1141135E+001,-1.3922165E+002,-2.3890343E+000,-1.2120567E-002, 0.0000000E+000, 0.0000000E+000,-1.4502283E+001,-1.3993138E+001, 1.1712124E+000, 3.4127468E-003, 1.1301821E-041
 1.6621639E+001, 1.9818275E+002,-7.0889223E+001,-1.3333346E+002,-2.3938093E+000,-1.2088400E-002, 0.0000000E+000, 0.0000000E+000,-9.5551411E+000,-8.4458312E+000, 1.1712124E+000, 3.4127468E-003, 1.5304220E-041
 1.6650898E+001, 2.0023496E+002,-7.1396939E+001,-1.2912034E+002,-2.3773821E+000,-1.2073062E-002, 0.0000000E+000, 0.0000000E+000,-3.5040482E+000,-2.6717675E+000, 1.1712124E+000, 3.4127468E-003, 2.0509735E-041
 1.6680157E+001, 2.0285373E+002,-7.2761794E+001,-1.2908880E+002,-2.3762774E+000,-1.2089384E-002, 0.0000000E+000, 0.0000000E+000,-1.5168937E+000,-1.3852319E+000, 1.1712124E+000, 3.4127468E-003, 2.7203885E-041
 1.6713520E+001, 2.0532428E+002,-7.3774145E+001,-1.3032360E+002,-2.3821372E+000,-1.2084664E-002, 0.0000000E+000, 0.0000000E+000,-1.3430121E+000,-1.1676920E+000, 1.1712124E+000, 3.4127468E-003, 3.6335807E-041
 1.6741598E+001, 2.0616687E+002,-7.4076399E+001,-1.3361526E+002,-2.3953679E+000,-1.2075812E-002, 0.0000000E+000, 0.0000000E+000,-3.5933108E+000,-3.9322304E+000, 1.1712124E+000, 3.4127468E-003, 4.7574278E-041
 1.6775293E+001, 2.0589221E+002,-7.3980832E+001,-1.3723232E+002,-2.4286860E+000,-1.2130601E-002, 0.0000000E+000, 0.0000000E+000,-7.7529396E+000,-7.7617636E+000, 1.1712124E+000, 3.4127468E-003, 6.2075597E-041
 1.6800001E+001, 2.0572878E+002,-7.3952547E+001,-1.3885118E+002,-2.4302330E+000,-1.2161484E-002, 0.0000000E+000, 0.0000000E+000,-9.4495875E+000,-9.5173388E+000, 1.1712124E+000, 3.4127468E-003, 7.9031636E-041
 1.6831505E+001, 2.0798662E+002,-7.4644598E+001,-1.4167169E+002,-2.4344302E+000,-1.2157965E-002, 0.0000000E+000, 0.0000000E+000,-1.0237185E+001,-1.0776249E+001, 1.1712124E+000, 3.4127468E-003, 9.8833489E-041
 1.6865479E+001, 2.0704757E+002,-7.4141168E+001,-1.5020120E+002,-2.4631883E+000,-1.2119585E-002, 0.0000000E+000, 0.0000000E+000,-1.8720276E+001,-1.9770105E+001, 1.1712124E+000, 3.4127468E-003, 1.2677258E-040
 1.6892658E+001, 2.0473685E+002,-7.2841342E+001,-1.5771357E+002,-2.5441102E+000,-1.2130059E-002, 0.0000000E+000, 0.0000000E+000,-2.7673504E+001,-2.8374302E+001, 1.1712124E+000, 3.4127468E-003, 1.5776800E-040
 1.6926634E+001, 2.0311691E+002,-7.2238901E+001,-1.6233339E+002,-2.6096562E+000,-1.2117919E-002, 0.0000000E+000, 0.0000000E+000,-3.3520608E+001,-3.4077157E+001, 1.1712124E+000, 3.4127468E-003, 1.9434504E-040
 1.6951574E+001, 2.0147317E+002,-7.1703346E+001,-1.6401402E+002,-2.6652077E+000,-1.2085003E-002, 0.0000000E+000, 0.0000000E+000,-3.6774666E+001,-3.6921492E+001, 1.1712124E+000, 3.4127468E-003, 2.3436565E-040
 1.6981819E+001, 2.0177245E+002,-7.2376836E+001,-1.6147636E+002,-2.7040789E+000,-1.2092004E-002, 0.0000000E+000, 0.0000000E+000,-3.5158931E+001,-3.4796910E+001, 1.1712124E+000, 3.4127468E-003, 2.7719744E-040
 1.7016479E+001, 1.9917145E+002,-7.1231400E+001,-1.5464269E+002,-2.7184928E+000,-1.2080179E-002, 0.0000000E+000, 0.0000000E+000,-3.0026680E+001,-2.9433221E+001, 1.1712124E+000, 3.4127468E-003, 3.3499370E-040
 1.7045755E+001, 1.9870278E+002,-6.9970677E+001,-1.4634894E+002,-2.7150121E+000,-1.2066674E-002, 0.0000000E+000, 0.0000000E+000,-2.1671761E+001,-2.0343911E+001, 1.1712124E+000, 3.4127468E-003, 3.9878320E-040
 1.7075033E+001, 2.0124079E+002,-7.1230102E+001,-1.4159443E+002,-2.7009626E+000,-1.2093009E-002, 0.0000000E+000, 0.0000000E+000,-1.4883960E+001,-1.4296799E+001, 1.1712124E+000, 3.4127468E-003, 4.6333796E-040
 1.7104309E+001, 2.0424327E+002,-7.3249827E+001,-1.3773765E+002,-2.6746480E+000,-1.2092272E-002, 0.0000000E+000, 0.0000000E+000,-1.0144446E+001,-9.4309418E+000, 1.1712124E+000, 3.4127468E-003, 5.3437844E-040
 1.7133585E+001, 2.0464387E+002,-7.3566362E+001,-1.3279865E+002,-2.7234324E+000,-1.2084477E-002, 0.0000000E+000, 0.0000000E+000,-4.9120531E+000,-4.4566599E+000, 1.1712124E+000, 3.4127468E-003, 6.1168350E-040
 1.7162861E+001, 2.0470456E+002,-7.3644582E+001,-1.2746773E+002,-2.7601744E+000,-1.2092591E-002, 0.0000000E+000, 0.0000000E+000, 2.2028909E-001, 8.1998571E-001, 1.1712124E+000, 3.4127468E-003, 6.9547715E-040
 1.7192139E+001, 2.0328434E+002,-7.3402590E+001,-1.2320793E+002,-2.7879461E+000,-1.2095488E-002, 0.0000000E+000, 0.0000000E+000, 3.9826641E+000, 3.8737731E+000, 1.1712124E+000, 3.4127468E-003, 7.8563756E-040
 1.7221415E+001, 2.0254486E+002,-7.2637923E+001,-1.2098257E+002,-2.7934288E+000,-1.2083490E-002, 0.0000000E+000, 0.0000000E+000, 6.0277491E+000, 6.1188630E+000, 1.1712124E+000, 3.4127468E-003, 8.8195554E-040
 1.7250690E+001, 2.0140100E+002,-7.2019282E+001,-1.1850780E+002,-2.7489201E+000,-1.2048268E-002, 0.0000000E+000, 0.0000000E+000, 7.8515507E+000, 8.1129437E+000, 1.1712124E+000, 3.4127468E-003, 9.8427687E-040
 1.7287287E+001, 2.0031089E+002,-7.1237314E+001,-1.1315782E+002,-2.6780698E+000,-1.2031970E-002, 0.0000000E+000, 0.0000000E+000, 1.2605837E+001, 1.3225659E+001, 1.1712124E+000, 3.4127468E-003, 1.1063539E-039
 1.7316563E+001, 2.0164585E+002,-7.1952084E+001,-1.0610875E+002,-2.6167163E+000,-1.2083933E-002, 0.0000000E+000, 0.0000000E+000, 2.0115277E+001, 2.0956220E+001, 1.1712124E+000, 3.4127468E-003, 1.2350136E-039
 1.7345840E+001, 2.0497260E+002,-7.3610499E+001,-1.0452447E+002,-2.5826685E+000,-1.2175715E-002, 0.0000000E+000, 0.0000000E+000, 2.4464344E+001, 2.4242791E+001, 1.1712124E+000, 3.4127468E-003, 1.3546767E-039
 1.7372644E+001, 2.0601877E+002,-7.4180311E+001,-1.1013787E+002,-2.5084677E+000,-1.2193518E-002, 0.0000000E+000, 0.0000000E+000, 1.9880405E+001, 1.9179927E+001, 1.1712124E+000, 3.4127468E-003, 1.4716452E-039
 1.7405121E+001, 2.0652255E+002,-7.4511305E+001,-1.1235453E+002,-2.4725326E+000,-1.2178580E-002, 0.0000000E+000, 0.0000000E+000, 1.6995046E+001, 1.7172002E+001, 1.1712124E+000, 3.4127468E-003, 1.5986655E-039
 1.7431103E+001, 2.0896874E+002,-7.5302466E+001,-1.0978325E+002,-2.4249966E+000,-1.2180492E-002, 0.0000000E+000, 0.0000000E+000, 2.0296535E+001, 2.1445841E+001, 1.1712124E+000, 3.4127468E-003, 1.7272723E-039
 1.7463579E+001, 2.1050499E+002,-7.5654160E+001,-1.0728831E+002,-2.4066068E+000,-1.2160537E-002, 0.0000000E+000, 0.0000000E+000, 2.4897670E+001, 2.5143751E+001, 1.1712124E+000, 3.4127468E-003, 1.8577907E-039
 1.7496056E+001, 2.0779562E+002,-7.4246718E+001,-1.0661012E+002,-2.3784812E+000,-1.2144153E-002, 0.0000000E+000, 0.0000000E+000, 2.4911630E+001, 2.4548160E+001, 1.1712124E+000, 3.4127468E-003, 2.0043541E-039
 1.7522038E+001, 2.0497415E+002,-7.2771615E+001,-1.0755063E+002,-2.3826467E+000,-1.2161785E-002, 0.0000000E+000, 0.0000000E+000, 2.2550825E+001, 2.2257096E+001, 1.1712124E+000, 3.4127468E-003, 2.1382422E-039
 1.7554514E+001, 2.0208222E+002,-7.2168598E+001,-1.0908496E+002,-2.3885855E+000,-1.2144760E-002, 0.0000000E+000, 0.0000000E+000, 1.9104203E+001, 1.8427923E+001, 1.1712124E+000, 3.4127468E-003, 2.2747778E-039
 1.7581793E+001, 2.0107919E+002,-7.1785408E+001,-1.1119162E+002,-2.3885813E+000,-1.2123468E-002, 0.0000000E+000, 0.0000000E+000, 1.5795027E+001, 1.5701458E+001, 1.1712124E+000, 3.4127468E-003, 2.4172078E-039
 1.7610373E+001, 2.0140812E+002,-7.2170371E+001,-1.1429758E+002,-2.3992825E+000,-1.2105591E-002, 0.0000000E+000, 0.0000000E+000, 1.3212223E+001, 1.2528780E+001, 1.1712124E+000, 3.4127468E-003, 2.5543850E-039
 1.7646097E+001, 1.9907932E+002,-7.1670453E+001,-1.2329478E+002,-2.4163264E+000,-1.2086054E-002, 0.0000000E+000, 0.0000000E+000, 3.0801153E+000, 1.6856801E+000, 1.1712124E+000, 3.4127468E-003, 2.7182722E-039
 1.7674677E+001, 1.9761273E+002,-7.0950637E+001,-1.3466141E+002,-2.4229659E+000,-1.2066475E-002, 0.0000000E+000, 0.0000000E+000,-9.0620987E+000,-1.0434344E+001, 1.1712124E+000, 3.4127468E-003, 2.8905927E-039
 1.7703257E+001, 1.9893618E+002,-7.1428868E+001,-1.4343572E+002,-2.4384243E+000,-1.2054555E-002, 0.0000000E+000, 0.0000000E+000,-1.7897485E+001,-1.8378890E+001, 1.1712124E+000, 3.4127468E-003, 3.0555316E-039
 1.7731834E+001, 1.9872077E+002,-7.1512011E+001,-1.4851550E+002,-2.4455750E+000,-1.2021672E-002, 0.0000000E+000, 0.0000000E+000,-2.3364002E+001,-2.3764341E+001, 1.1712124E+000, 3.4127468E-003, 3.2337716E-039
 1.7760414E+001, 2.0142508E+002,-7.1764578E+001,-1.4894298E+002,-2.4460461E+000,-1.2011547E-002, 0.0000000E+000, 0.0000000E+000,-2.2843570E+001,-2.1740528E+001, 1.1712124E+000, 3.4127468E-003, 3.4292743E-039
 1.7796139E+001, 2.0164255E+002,-7.1763424E+001,-1.4534117E+002,-2.4781418E+000,-1.2004552E-002, 0.0000000E+000, 0.0000000E+000,-1.8560099E+001,-1.7952187E+001, 1.1712124E+000, 3.4127468E-003, 3.6724758E-039
 1.7821165E+001, 2.0287946E+002,-7.2757886E+001,-1.4149096E+002,-2.4903310E+000,-1.2026217E-002, 0.0000000E+000, 0.0000000E+000,-1.4332608E+001,-1.3871741E+001, 1.1712124E+000, 3.4127468E-003, 3.9271541E-039
 1.7852449E+001, 2.0475200E+002,-7.3914652E+001,-1.3788722E+002,-2.5123427E+000,-1.2050675E-002, 0.0000000E+000, 0.0000000E+000,-1.0407793E+001,-9.5742653E+000, 1.1712124E+000, 3.4127468E-003, 4.1985215E-039
 1.7883732E+001, 2.0661189E+002,-7.4397561E+001,-1.3430148E+002,-2.5060004E+000,-1.2074830E-002, 0.0000000E+000, 0.0000000E+000,-5.3843447E+000,-4.6052190E+000, 1.1712124E+000, 3.4127468E-003, 4.5447618E-039
 1.7916267E+001, 2.0664559E+002,-7.4686382E+001,-1.3158381E+002,-2.4969854E+000,-1.2081695E-002, 0.0000000E+000, 0.0000000E+000,-2.1318355E+000,-2.1336683E+000, 1.1712124E+000, 3.4127468E-003, 4.9629361E-039
 1.7943798E+001, 2.0600652E+002,-7.4585387E+001,-1.2819068E+002,-2.4964543E+000,-1.2052716E-002, 0.0000000E+000, 0.0000000E+000, 5.6491916E-001, 7.2194766E-001, 1.1712124E+000, 3.4127468E-003, 5.4318397E-039
 1.7971327E+001, 2.0437837E+002,-7.3037666E+001,-1.2843984E+002,-2.4965570E+000,-1.2043477E-002, 0.0000000E+000, 0.0000000E+000, 8.4684541E-001, 3.9226947E-001, 1.1712124E+000, 3.4127468E-003, 5.9325345E-039
 1.8005739E+001, 2.0041684E+002,-7.1932572E+001,-1.3210863E+002,-2.4966130E+000,-1.1988694E-002, 0.0000000E+000, 0.0000000E+000,-5.3459617E+000,-6.1329607E+000, 1.1712124E+000, 3.4127468E-003, 6.6020926E-039
 1.8033957E+001, 1.9754489E+002,-7.0489182E+001,-1.3245550E+002,-2.4939913E+000,-1.1961956E-002, 0.0000000E+000, 0.0000000E+000,-7.9548041E+000,-7.9057480E+000, 1.1712124E+000, 3.4127468E-003, 7.4092344E-039
 1.8064240E+001, 1.9843097E+002,-7.0169871E+001,-1.3037840E+002,-2.4857622E+000,-1.2016760E-002, 0.0000000E+000, 0.0000000E+000,-5.6763486E+000,-4.6150779E+000, 1.1712124E+000, 3.4127468E-003, 8.3122227E-039
 1.8094522E+001, 2.0109687E+002,-7.0994522E+001,-1.2944694E+002,-2.4808803E+000,-1.2045551E-002, 0.0000000E+000, 0.0000000E+000,-2.4659890E+000,-1.8375117E+000, 1.1712124E+000, 3.4127468E-003, 9.4035213E-039
 1.8122065E+001, 2.0587258E+002,-7.3877144E+001,-1.3005093E+002,-2.5307513E+000,-1.2053390E-002, 0.0000000E+000, 0.0000000E+000,-6.4363151E-001,-5.9830291E-001, 1.1712124E+000, 3.4127468E-003, 1.0614058E-038
 1.8155350E+001, 2.0594833E+002,-7.4313403E+001,-1.2916271E+002,-2.5456678E+000,-1.2037904E-002, 0.0000000E+000, 0.0000000E+000,-2.9861179E-001,-8.5492515E-002, 1.1712124E+000, 3.4127468E-003, 1.2125822E-038
 1.8183311E+001, 2.0447691E+002,-7.3940340E+001,-1.2907605E+002,-2.5608228E+000,-1.2058790E-002, 0.0000000E+000, 0.0000000E+000,-6.2316380E-001,-1.1123666E+000, 1.1712124E+000, 3.4127468E-003, 1.3944528E-038
 1.8212603E+001, 2.0524847E+002,-7.3607674E+001,-1.2967712E+002,-2.5664857E+000,-1.2083781E-002, 0.0000000E+000, 0.0000000E+000,-8.3063080E-001,-6.1490145E-001, 1.1712124E+000, 3.4127468E-003, 1.5958395E-038
 1.8241894E+001, 2.0788988E+002,-7.5042566E+001,-1.3303165E+002,-2.5570413E+000,-1.2122457E-002, 0.0000000E+000, 0.0000000E+000,-2.5072518E+000,-2.7535038E+000, 1.1712124E+000, 3.4127468E-003, 1.8330534E-038
 1.8271187E+001, 2.0875567E+002,-7.5635921E+001,-1.3724276E+002,-2.5601421E+000,-1.2135281E-002, 0.0000000E+000, 0.0000000E+000,-6.3757758E+000,-6.6952854E+000, 1.1712124E+000, 3.4127468E-003, 2.1083753E-038
 1.8300478E+001, 2.0741042E+002,-7.4932787E+001,-1.3702904E+002,-2.5417372E+000,-1.2111098E-002, 0.0000000E+000, 0.0000000E+000,-7.6220445E+000,-7.1052577E+000, 1.1712124E+000, 3.4127468E-003, 2.4273784E-038
 1.8337093E+001, 2.0298303E+002,-7.2716414E+001,-1.3076564E+002,-2.5343133E+000,-1.2096364E-002, 0.0000000E+000, 0.0000000E+000,-3.1727106E+000,-3.0454361E+000, 1.1712124E+000, 3.4127468E-003, 2.8444988E-038
 1.8366385E+001, 1.9925152E+002,-7.0953096E+001,-1.2602195E+002,-2.5195350E+000,-1.2043231E-002, 0.0000000E+000, 0.0000000E+000,-2.5206938E-001,-2.5510478E-001, 1.1712124E+000, 3.4127468E-003, 3.3272565E-038
 1.8395678E+001, 1.9733929E+002,-6.9968330E+001,-1.2345668E+002,-2.5080240E+000,-1.2017974E-002, 0.0000000E+000, 0.0000000E+000, 1.0279842E+000, 1.3942306E+000, 1.1712124E+000, 3.4127468E-003, 3.8189019E-038
 1.8424969E+001, 1.9913529E+002,-7.0542513E+001,-1.2494209E+002,-2.4908616E+000,-1.2021108E-002, 0.0000000E+000, 0.0000000E+000, 1.1605983E+000, 1.1477974E+000, 1.1712124E+000, 3.4127468E-003, 4.3730007E-038
 1.8454262E+001, 2.0253974E+002,-7.2061806E+001,-1.2814519E+002,-2.4774625E+000,-1.2021433E-002, 0.0000000E+000, 0.0000000E+000,-1.9646715E-001,-1.5673914E-001, 1.1712124E+000, 3.4127468E-003, 4.9921140E-038
 1.8480310E+001, 2.0500778E+002,-7.3212821E+001,-1.3036503E+002,-2.4879485E+000,-1.2025420E-002, 0.0000000E+000, 0.0000000E+000,-1.2062484E+000,-1.0700427E+000, 1.1712124E+000, 3.4127468E-003, 5.6311825E-038
 1.8513525E+001, 2.0605505E+002,-7.3944161E+001,-1.3136682E+002,-2.4850467E+000,-1.2049218E-002, 0.0000000E+000, 0.0000000E+000,-1.7582859E+000,-1.7530226E+000, 1.1712124E+000, 3.4127468E-003, 6.4036687E-038
 1.8542179E+001, 2.0747922E+002,-7.4360225E+001,-1.3202822E+002,-2.4600584E+000,-1.2045068E-002, 0.0000000E+000, 0.0000000E+000,-1.8245123E+000,-1.3813287E+000, 1.1712124E+000, 3.4127468E-003, 7.3061880E-038
 1.8570833E+001, 2.0739591E+002,-7.4139826E+001,-1.3285512E+002,-2.4434716E+000,-1.2030519E-002, 0.0000000E+000, 0.0000000E+000,-1.7715327E+000,-2.0545391E+000, 1.1712124E+000, 3.4127468E-003, 8.2286507E-038
 1.8605169E+001, 2.0536296E+002,-7.3335681E+001,-1.3696290E+002,-2.4140647E+000,-1.2037153E-002, 0.0000000E+000, 0.0000000E+000,-6.7173584E+000,-7.3617152E+000, 1.1712124E+000, 3.4127468E-003, 9.3502752E-038
 1.8630859E+001, 2.0582872E+002,-7.4052786E+001,-1.4210692E+002,-2.4147099E+000,-1.2057042E-002, 0.0000000E+000, 0.0000000E+000,-1.2423814E+001,-1.2757750E+001, 1.1712124E+000, 3.4127468E-003, 1.0528134E-037
 1.8662973E+001, 2.0596097E+002,-7.3826522E+001,-1.4338559E+002,-2.4142110E+000,-1.2093431E-002, 0.0000000E+000, 0.0000000E+000,-1.3831247E+001,-1.3677451E+001, 1.1712124E+000, 3.4127468E-003, 1.1799659E-037
 1.8695086E+001, 2.0570221E+002,-7.4031820E+001,-1.4486534E+002,-2.4218131E+000,-1.2095320E-002, 0.0000000E+000, 0.0000000E+000,-1.5336083E+001,-1.5628866E+001, 1.1712124E+000, 3.4127468E-003, 1.3373435E-037
 1.8721418E+001, 2.0388225E+002,-7.3457387E+001,-1.4606632E+002,-2.4153416E+000,-1.2043665E-002, 0.0000000E+000, 0.0000000E+000,-1.7692325E+001,-1.8068845E+001, 1.1712124E+000, 3.4127468E-003, 1.4984055E-037
 1.8756742E+001, 2.0362206E+002,-7.2753541E+001,-1.4484374E+002,-2.3898307E+000,-1.2020516E-002, 0.0000000E+000, 0.0000000E+000,-1.7017034E+001,-1.6377068E+001, 1.1712124E+000, 3.4127468E-003, 1.6922169E-037
 1.8785002E+001, 2.0384053E+002,-7.2279692E+001,-1.4362876E+002,-2.3831961E+000,-1.2054840E-002, 0.0000000E+000, 0.0000000E+000,-1.4685913E+001,-1.4463171E+001, 1.1712124E+000, 3.4127468E-003, 1.9162620E-037
 1.8813261E+001, 2.0397928E+002,-7.3289696E+001,-1.4227179E+002,-2.3976698E+000,-1.2076921E-002, 0.0000000E+000, 0.0000000E+000,-1.4123613E+001,-1.3991955E+001, 1.1712124E+000, 3.4127468E-003, 2.1436095E-037
 1.8841520E+001, 2.0354742E+002,-7.3300913E+001,-1.3911025E+002,-2.3998734E+000,-1.2102558E-002, 0.0000000E+000, 0.0000000E+000,-1.1752740E+001,-1.1275722E+001, 1.1712124E+000, 3.4127468E-003, 2.4031442E-037
