s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 1.4904664E+003, 2.0265397E+001, 2.0138426E+001, 2.0132111E+001, 2.0160611E+001, 2.0364180E+001, 3.0090517E+001, 4.9037131E+001, 7.8020884E+001, 8.3884399E+001, 8.7470731E+001, 9.4124454E+001, 9.5946369E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1650121E-001, 8.2388086E-001, 7.4383606E-001, 6.9863457E-001, 5.2460664E-001, 4.6556201E-001, 1.8538055E-001, 6.0018893E-001, 9.2743378E-001, 8.4948145E-001, 1.3133411E+000, 1.5320388E+000, 1.5180727E+000, 3.7746263E-001, 6.9969008E-001
 1.4923668E+003, 2.0247636E+001, 2.0143236E+001, 2.0136968E+001, 2.0158442E+001, 2.0396201E+001, 3.1269059E+001, 5.0265218E+001, 7.5339168E+001, 8.4375923E+001, 9.0098216E+001, 9.4168498E+001, 9.5631071E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2535712E-001, 7.5062384E-001, 6.9709359E-001, 7.0397380E-001, 5.6469870E-001, 4.7874100E-001, 1.2835515E-001, 5.7717044E-001, 1.1412687E+000, 9.3462062E-001, 1.3606319E+000, 1.5334178E+000, 1.5048767E+000, 2.9983590E-001, 6.9608092E-001
 1.4941343E+003, 2.0198463E+001, 2.0138727E+001, 2.0138341E+001, 2.0168962E+001, 2.0321450E+001, 3.0976463E+001, 5.1985526E+001, 7.3448430E+001, 8.3008930E+001, 9.0847626E+001, 9.4177147E+001, 9.5618461E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6188693E-001, 6.9676450E-001, 6.7904539E-001, 6.8433390E-001, 5.9119995E-001, 4.9689895E-001, 1.1810864E-001, 6.0982760E-001, 1.1797903E+000, 9.8182386E-001, 1.2835183E+000, 1.5031103E+000, 1.5199834E+000, 3.9842002E-001, 6.7272210E-001
 1.4959679E+003, 2.0177369E+001, 2.0137855E+001, 2.0136798E+001, 2.0176664E+001, 2.0241747E+001, 2.9490509E+001, 5.3325678E+001, 7.3738362E+001, 8.2063480E+001, 8.9903063E+001, 9.4280884E+001, 9.5860473E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7134117E-001, 7.0835683E-001, 6.7509282E-001, 6.6020560E-001, 6.1525869E-001, 5.1489300E-001, 1.2677786E-001, 6.7359064E-001, 1.0887076E+000, 9.6249700E-001, 1.1496050E+000, 1.4521656E+000, 1.4626388E+000, 3.1866676E-001, 6.1052138E-001
 1.4978095E+003, 2.0173178E+001, 2.0137533E+001, 2.0133084E+001, 2.0174650E+001, 2.0212565E+001, 2.8790808E+001, 5.3406196E+001, 7.6877506E+001, 8.2820644E+001, 8.8454745E+001, 9.4286436E+001, 9.6050070E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2441870E-001, 7.2185753E-001, 6.6806531E-001, 6.4674010E-001, 6.4534886E-001, 5.2921405E-001, 1.2531396E-001, 7.5311066E-001, 9.9417799E-001, 8.6995937E-001, 1.0979003E+000, 1.4038342E+000, 1.3772245E+000, 1.5430748E-001, 5.0257152E-001
 1.4994845E+003, 2.0170588E+001, 2.0135617E+001, 2.0128631E+001, 2.0170135E+001, 2.0214096E+001, 2.9321646E+001, 5.3618744E+001, 8.0769089E+001, 8.4274935E+001, 8.7676211E+001, 9.3975941E+001, 9.6234935E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6643069E-001, 7.0908094E-001, 6.8429655E-001, 6.6162490E-001, 6.7470977E-001, 5.3230255E-001, 1.1718866E-001, 7.9426750E-001, 9.3914633E-001, 7.8990802E-001, 1.1877072E+000, 1.3698335E+000, 1.3171931E+000, 1.3156904E-001, 4.5161362E-001
 1.5012851E+003, 2.0166972E+001, 2.0131582E+001, 2.0125637E+001, 2.0171935E+001, 2.0233398E+001, 2.9655307E+001, 5.3526072E+001, 8.2333809E+001, 8.5192031E+001, 8.7810181E+001, 9.4644305E+001, 9.6414871E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5754988E-001, 6.9781288E-001, 7.1916551E-001, 7.0055853E-001, 6.8719915E-001, 5.2214037E-001, 1.0512776E-001, 7.9109135E-001, 8.8152935E-001, 7.3364438E-001, 1.2144216E+000, 1.3960526E+000, 1.3322423E+000, 2.6693144E-001, 5.0844636E-001
 1.5031652E+003, 2.0166384E+001, 2.0127824E+001, 2.0125633E+001, 2.0198366E+001, 2.0266739E+001, 2.8511786E+001, 5.1626012E+001, 8.2740215E+001, 8.5299105E+001, 8.7938609E+001, 9.5258567E+001, 9.6541506E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2519070E-001, 6.9910030E-001, 7.4605798E-001, 7.2455524E-001, 6.6786167E-001, 5.0890480E-001, 7.9676595E-002, 7.6660436E-001, 8.4095016E-001, 6.8318101E-001, 1.1325916E+000, 1.4645028E+000, 1.4155665E+000, 2.8208810E-001, 5.9659910E-001
 1.5049886E+003, 2.0156211E+001, 2.0125808E+001, 2.0131822E+001, 2.0251420E+001, 2.0293387E+001, 2.6337910E+001, 4.7510610E+001, 8.2588539E+001, 8.5081446E+001, 8.8372677E+001, 9.5195298E+001, 9.6594904E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1498731E-001, 6.9877243E-001, 7.5614374E-001, 7.1361890E-001, 6.3311007E-001, 5.0913032E-001, 6.5051317E-002, 7.2777186E-001, 8.2165600E-001, 7.2344406E-001, 1.1914148E+000, 1.5087780E+000, 1.4090659E+000, 3.4565574E-001, 6.1281348E-001
 1.5067326E+003, 2.0146665E+001, 2.0124641E+001, 2.0138991E+001, 2.0286128E+001, 2.0327688E+001, 2.4565264E+001, 4.1993604E+001, 8.2327422E+001, 8.4934408E+001, 8.9066778E+001, 9.5190126E+001, 9.6548410E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2381987E-001, 7.1173132E-001, 7.4702393E-001, 7.0937976E-001, 6.3462792E-001, 5.2412831E-001, 1.1193764E-001, 6.9004592E-001, 7.6989601E-001, 8.6363346E-001, 1.2702617E+000, 1.5881422E+000, 1.3802558E+000, 6.1542930E-001, 5.8446409E-001
 1.5084767E+003, 2.0154526E+001, 2.0123972E+001, 2.0136722E+001, 2.0236568E+001, 2.0376111E+001, 2.3608605E+001, 3.6410286E+001, 8.2361400E+001, 8.4832157E+001, 8.8623863E+001, 9.5058215E+001, 9.6573771E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4296755E-001, 7.3234209E-001, 7.2646544E-001, 6.9765931E-001, 6.5830936E-001, 5.3510709E-001, 1.8823400E-001, 6.6277004E-001, 7.3578098E-001, 9.8069731E-001, 1.1991944E+000, 1.4989115E+000, 1.3714823E+000, 1.0051188E+000, 5.6496813E-001
 1.5102208E+003, 2.0173281E+001, 2.0126916E+001, 2.0128373E+001, 2.0190677E+001, 2.0429563E+001, 2.3632425E+001, 3.2255382E+001, 8.2572978E+001, 8.4862941E+001, 8.8045724E+001, 9.4959135E+001, 9.6730382E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5463529E-001, 7.3757529E-001, 7.2180607E-001, 6.5917851E-001, 6.5762458E-001, 5.2536776E-001, 2.6499729E-001, 6.2924347E-001, 7.5369873E-001, 9.8926645E-001, 1.1358231E+000, 1.4621944E+000, 1.3856107E+000, 1.2660302E+000, 5.6996950E-001
 1.5122265E+003, 2.0208674E+001, 2.0133338E+001, 2.0126368E+001, 2.0161794E+001, 2.0433164E+001, 2.3782292E+001, 3.0028592E+001, 8.1800382E+001, 8.5112017E+001, 8.8175692E+001, 9.5045083E+001, 9.6884314E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5897186E-001, 7.2631528E-001, 7.2256430E-001, 6.3643874E-001, 6.1557811E-001, 4.9489258E-001, 3.3473512E-001, 5.9788796E-001, 7.5874182E-001, 7.9942447E-001, 1.1710519E+000, 1.5267536E+000, 1.4153355E+000, 1.1611752E+000, 5.2081395E-001
 1.5138776E+003, 2.0232404E+001, 2.0136306E+001, 2.0128715E+001, 2.0170513E+001, 2.0463540E+001, 2.3861044E+001, 2.9494745E+001, 8.0128850E+001, 8.5112216E+001, 8.8332881E+001, 9.5279780E+001, 9.7000784E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5283136E-001, 7.0955192E-001, 7.2029202E-001, 6.4609192E-001, 5.7958787E-001, 4.5925053E-001, 3.8046689E-001, 6.0531419E-001, 7.5558884E-001, 6.7625971E-001, 1.1812723E+000, 1.4942809E+000, 1.4124655E+000, 1.0762406E+000, 4.6648491E-001
 1.5156823E+003, 2.0217702E+001, 2.0134916E+001, 2.0129756E+001, 2.0198759E+001, 2.0515163E+001, 2.3892919E+001, 2.9528716E+001, 7.8843849E+001, 8.4872009E+001, 8.8411508E+001, 9.5032338E+001, 9.7128659E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3939377E-001, 7.1921298E-001, 7.3070149E-001, 6.6361626E-001, 5.7764687E-001, 4.2672385E-001, 3.9576093E-001, 6.4053387E-001, 7.3540166E-001, 6.9001721E-001, 1.0736945E+000, 1.4278328E+000, 1.4178755E+000, 1.0675560E+000, 4.4522944E-001
 1.5175419E+003, 2.0196947E+001, 2.0132938E+001, 2.0131068E+001, 2.0220425E+001, 2.0527425E+001, 2.3897033E+001, 2.9742484E+001, 7.8487148E+001, 8.4596616E+001, 8.8351188E+001, 9.4112847E+001, 9.6854152E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7615910E-001, 7.4840920E-001, 7.3008938E-001, 6.7402121E-001, 5.8095523E-001, 3.9758161E-001, 3.8670953E-001, 6.7679829E-001, 7.2224616E-001, 7.7964559E-001, 9.4097596E-001, 1.4187875E+000, 1.4120475E+000, 9.3054376E-001, 4.2455978E-001
 1.5192155E+003, 2.0202760E+001, 2.0134233E+001, 2.0135386E+001, 2.0213968E+001, 2.0469727E+001, 2.4039461E+001, 3.0082357E+001, 7.9447663E+001, 8.4531255E+001, 8.8312703E+001, 9.3338561E+001, 9.6546811E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4809741E-001, 7.3028548E-001, 6.9095982E-001, 6.7181419E-001, 5.7248601E-001, 3.7819984E-001, 3.5726845E-001, 6.8605808E-001, 7.2991292E-001, 7.8550045E-001, 1.0556223E+000, 1.4510805E+000, 1.3750067E+000, 6.1675968E-001, 4.1101736E-001
 1.5210751E+003, 2.0208268E+001, 2.0135765E+001, 2.0141319E+001, 2.0202543E+001, 2.0389782E+001, 2.4256329E+001, 3.0877522E+001, 7.9620498E+001, 8.4856852E+001, 8.9351639E+001, 9.3649682E+001, 9.6140607E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5945331E-001, 6.6477910E-001, 6.4297199E-001, 6.8306659E-001, 5.7318173E-001, 3.7327259E-001, 3.1129480E-001, 6.4032560E-001, 7.1693315E-001, 7.3587101E-001, 1.2565322E+000, 1.4192705E+000, 1.3771111E+000, 2.9375129E-001, 4.0845592E-001
 1.5228974E+003, 2.0201344E+001, 2.0137452E+001, 2.0147991E+001, 2.0195752E+001, 2.0304569E+001, 2.4480299E+001, 3.3108704E+001, 7.9413928E+001, 8.5889309E+001, 9.0770470E+001, 9.4507872E+001, 9.5821611E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0537701E-001, 6.3593979E-001, 6.2573706E-001, 7.2396007E-001, 5.9654531E-001, 3.7953305E-001, 2.5238882E-001, 5.6347798E-001, 7.0654060E-001, 7.0833034E-001, 1.1817135E+000, 1.4761205E+000, 1.4473386E+000, 3.8333682E-001, 3.1011502E-001
 1.5247065E+003, 2.0200640E+001, 2.0140745E+001, 2.0151436E+001, 2.0190743E+001, 2.0224869E+001, 2.5113367E+001, 3.7390544E+001, 7.9449279E+001, 8.6985222E+001, 9.1634195E+001, 9.4647565E+001, 9.6185282E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5379696E-001, 6.7717415E-001, 6.6216726E-001, 7.6943481E-001, 6.3242076E-001, 3.7574508E-001, 1.9802773E-001, 5.3518113E-001, 7.2419454E-001, 6.8139629E-001, 1.1786982E+000, 1.5660253E+000, 1.4838258E+000, 5.0728027E-001, 2.7575841E-001
 1.5265605E+003, 2.0207546E+001, 2.0142878E+001, 2.0149003E+001, 2.0179996E+001, 2.0167940E+001, 2.7151954E+001, 4.3706760E+001, 8.0705014E+001, 8.7815645E+001, 9.1615087E+001, 9.4653653E+001, 9.6505161E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3637281E-001, 7.4301341E-001, 7.3002778E-001, 7.6742618E-001, 6.7030695E-001, 3.5726773E-001, 1.6543401E-001, 5.6936087E-001, 7.0343421E-001, 7.7632905E-001, 1.3444545E+000, 1.5315412E+000, 1.4906362E+000, 5.6525317E-001, 3.4240199E-001
 1.5283843E+003, 2.0204766E+001, 2.0140626E+001, 2.0143737E+001, 2.0178927E+001, 2.0153790E+001, 3.1577593E+001, 5.1239460E+001, 8.2949061E+001, 8.8650452E+001, 9.1090871E+001, 9.5494436E+001, 9.6645448E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8128291E-001, 7.6054144E-001, 7.7186859E-001, 7.2099205E-001, 7.0386317E-001, 3.6436875E-001, 1.6729200E-001, 5.9115890E-001, 6.7391936E-001, 9.2775833E-001, 1.3526763E+000, 1.5016266E+000, 1.5319756E+000, 5.5568790E-001, 2.8953608E-001
 1.5300237E+003, 2.0177975E+001, 2.0137414E+001, 2.0136540E+001, 2.0171228E+001, 2.0169918E+001, 3.5882186E+001, 5.7578503E+001, 8.4787444E+001, 8.8907473E+001, 9.1025091E+001, 9.6178827E+001, 9.6715748E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9819025E-001, 7.2915381E-001, 7.8118272E-001, 6.8506262E-001, 7.3375552E-001, 3.9194684E-001, 1.9028434E-001, 5.4362431E-001, 7.1630199E-001, 9.3909690E-001, 1.3264390E+000, 1.5640318E+000, 1.6010847E+000, 5.5603793E-001, 1.5801477E-001
 1.5319220E+003, 2.0169908E+001, 2.0134637E+001, 2.0131459E+001, 2.0161786E+001, 2.0202265E+001, 3.9294001E+001, 6.2555719E+001, 8.5527606E+001, 8.9105792E+001, 9.2313445E+001, 9.7066287E+001, 9.6893557E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7563243E-001, 7.2970179E-001, 7.6223719E-001, 6.6896518E-001, 7.4717350E-001, 3.8600645E-001, 2.1903121E-001, 4.6421871E-001, 7.0633870E-001, 8.1626604E-001, 1.2536836E+000, 1.4888463E+000, 1.6237168E+000, 6.1925321E-001, 1.2652499E-001
 1.5336398E+003, 2.0197952E+001, 2.0133765E+001, 2.0129836E+001, 2.0159019E+001, 2.0252005E+001, 4.2646383E+001, 6.6681434E+001, 8.5442315E+001, 8.9381348E+001, 9.3623467E+001, 9.7317797E+001, 9.7335412E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5117106E-001, 7.6327604E-001, 7.1366066E-001, 6.6599916E-001, 7.0738454E-001, 3.3205838E-001, 2.4901340E-001, 4.4223782E-001, 6.6968883E-001, 8.2075600E-001, 1.2554175E+000, 1.5147558E+000, 1.5825148E+000, 6.4140439E-001, 2.3659874E-001
 1.5354493E+003, 2.0215766E+001, 2.0135619E+001, 2.0128626E+001, 2.0160430E+001, 2.0313490E+001, 4.6107702E+001, 6.9487201E+001, 8.5263932E+001, 8.9604082E+001, 9.4376306E+001, 9.7180139E+001, 9.7791243E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2109040E-001, 7.5802664E-001, 6.8247713E-001, 6.5245308E-001, 6.3331369E-001, 2.5741229E-001, 2.7933665E-001, 4.7315681E-001, 6.3945873E-001, 9.2373680E-001, 1.2525171E+000, 1.6102301E+000, 1.5918910E+000, 5.1274683E-001, 3.8882980E-001
 1.5372589E+003, 2.0196117E+001, 2.0137635E+001, 2.0127348E+001, 2.0166657E+001, 2.0419180E+001, 4.9256554E+001, 7.0681315E+001, 8.5294739E+001, 9.0263517E+001, 9.4628744E+001, 9.6941536E+001, 9.7575720E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8181639E-001, 7.1823254E-001, 6.9184648E-001, 6.2451354E-001, 5.8805269E-001, 1.8407492E-001, 3.0417027E-001, 4.7130476E-001, 5.8039541E-001, 9.7685607E-001, 1.2366627E+000, 1.6492970E+000, 1.5754612E+000, 3.1338128E-001, 4.8369304E-001
 1.5391080E+003, 2.0183317E+001, 2.0137782E+001, 2.0126562E+001, 2.0177440E+001, 2.0550664E+001, 5.1237909E+001, 6.9931334E+001, 8.5552261E+001, 9.0939669E+001, 9.4364433E+001, 9.6581244E+001, 9.7238764E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.9486361E-001, 6.7374974E-001, 7.0951648E-001, 6.2234312E-001, 5.8655996E-001, 1.2808490E-001, 3.2339696E-001, 5.0284188E-001, 6.0229886E-001, 9.4151031E-001, 1.2763109E+000, 1.5773564E+000, 1.5198669E+000, 1.5196333E-001, 4.8160304E-001
 1.5408721E+003, 2.0194500E+001, 2.0136076E+001, 2.0128507E+001, 2.0180201E+001, 2.0619146E+001, 5.1862537E+001, 6.7950695E+001, 8.5438490E+001, 9.1373641E+001, 9.4585652E+001, 9.6360076E+001, 9.6597953E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6382321E-001, 6.4804138E-001, 7.2539424E-001, 6.4892791E-001, 6.1130782E-001, 1.0366609E-001, 3.4329541E-001, 5.8171259E-001, 7.0437454E-001, 9.3490885E-001, 1.2866521E+000, 1.5597453E+000, 1.4322827E+000, 2.0276848E-001, 4.5311013E-001
 1.5427850E+003, 2.0212711E+001, 2.0135084E+001, 2.0136115E+001, 2.0173453E+001, 2.0532677E+001, 5.1013767E+001, 6.5743430E+001, 8.5829875E+001, 9.2888617E+001, 9.5085439E+001, 9.5797068E+001, 9.6313380E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1280254E-001, 6.7973179E-001, 7.5057468E-001, 6.6879194E-001, 6.3784820E-001, 1.1456357E-001, 3.7027692E-001, 5.7948579E-001, 7.8578602E-001, 1.0401425E+000, 1.2802285E+000, 1.5572707E+000, 1.4022793E+000, 3.2171937E-001, 4.4494484E-001
 1.5446129E+003, 2.0215902E+001, 2.0136780E+001, 2.0144629E+001, 2.0162323E+001, 2.0368790E+001, 4.8062211E+001, 6.3503698E+001, 8.8417939E+001, 9.3997866E+001, 9.4584781E+001, 9.5102706E+001, 9.6526956E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9724737E-001, 7.5151871E-001, 7.4782216E-001, 6.7260488E-001, 6.4017350E-001, 1.4396370E-001, 3.9643286E-001, 5.6681030E-001, 8.8616721E-001, 1.1669598E+000, 1.2437240E+000, 1.4723858E+000, 1.3975391E+000, 2.2603913E-001, 4.2913800E-001
 1.5462124E+003, 2.0211035E+001, 2.0142858E+001, 2.0149278E+001, 2.0150421E+001, 2.0261835E+001, 4.4162153E+001, 6.1524096E+001, 9.0635884E+001, 9.3492723E+001, 9.3406529E+001, 9.4431838E+001, 9.6498886E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6402652E-001, 7.9139796E-001, 7.0732514E-001, 6.7527566E-001, 6.2975963E-001, 1.8303446E-001, 4.0870219E-001, 6.6918307E-001, 1.0210900E+000, 1.1953462E+000, 1.1897868E+000, 1.4992563E+000, 1.3633849E+000, 2.6258495E-001, 3.9185910E-001
 1.5480404E+003, 2.0212525E+001, 2.0151137E+001, 2.0150718E+001, 2.0145122E+001, 2.0200109E+001, 3.9669721E+001, 5.9298799E+001, 9.0485590E+001, 9.2416246E+001, 9.2166588E+001, 9.4147104E+001, 9.6590094E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4315447E-001, 7.6204363E-001, 6.7177013E-001, 6.8004146E-001, 6.2895995E-001, 2.3472029E-001, 4.1482684E-001, 7.1544100E-001, 1.0385106E+000, 1.1582707E+000, 1.1666293E+000, 1.4147653E+000, 1.3182472E+000, 3.3331471E-001, 3.9392706E-001
 1.5498683E+003, 2.0227815E+001, 2.0157083E+001, 2.0151018E+001, 2.0146863E+001, 2.0171317E+001, 3.4648817E+001, 5.7011046E+001, 8.7947317E+001, 9.1685869E+001, 9.1474973E+001, 9.4474178E+001, 9.6638060E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6391510E-001, 7.0536287E-001, 6.7763013E-001, 6.7041158E-001, 6.3298307E-001, 2.9953719E-001, 4.0328472E-001, 6.8957792E-001, 9.7751505E-001, 1.0658671E+000, 1.3046069E+000, 1.4657427E+000, 1.3083686E+000, 2.0847313E-001, 4.5207512E-001
 1.5517439E+003, 2.0242983E+001, 2.0157175E+001, 2.0150891E+001, 2.0148125E+001, 2.0157693E+001, 3.1016855E+001, 5.5632666E+001, 8.4834676E+001, 9.1247536E+001, 9.1232564E+001, 9.4913814E+001, 9.6665602E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2346670E-001, 7.1961917E-001, 7.0621267E-001, 6.4203745E-001, 6.1594031E-001, 3.7139204E-001, 3.4469588E-001, 6.1504091E-001, 8.9083757E-001, 1.0227660E+000, 1.3084267E+000, 1.5564108E+000, 1.3644439E+000, 1.2691004E-001, 5.4593754E-001
 1.5534748E+003, 2.0267065E+001, 2.0152969E+001, 2.0149821E+001, 2.0147663E+001, 2.0151799E+001, 2.9562497E+001, 5.5219985E+001, 8.4298934E+001, 9.0950439E+001, 9.1210135E+001, 9.4886762E+001, 9.6918201E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3110319E-001, 7.7700564E-001, 7.1449300E-001, 6.2055920E-001, 5.7625999E-001, 4.3384314E-001, 2.7498976E-001, 5.5854041E-001, 7.7199562E-001, 9.7166201E-001, 1.1801477E+000, 1.4096979E+000, 1.4050989E+000, 2.5941098E-001, 6.4344188E-001
 1.5553940E+003, 2.0273946E+001, 2.0148297E+001, 2.0147021E+001, 2.0144735E+001, 2.0149849E+001, 3.0412702E+001, 5.5590425E+001, 8.6003710E+001, 9.1193472E+001, 9.1452829E+001, 9.5579281E+001, 9.6721788E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6533432E-001, 7.9180896E-001, 7.2379449E-001, 6.2968907E-001, 5.4554631E-001, 4.6562493E-001, 2.3924208E-001, 5.7336753E-001, 7.1383938E-001, 8.7820682E-001, 1.1190566E+000, 1.4353276E+000, 1.3288705E+000, 4.7559862E-001, 6.7706659E-001
 1.5571450E+003, 2.0254309E+001, 2.0148094E+001, 2.0144301E+001, 2.0140597E+001, 2.0153680E+001, 3.2823533E+001, 5.7304109E+001, 8.7174023E+001, 9.1360032E+001, 9.2093459E+001, 9.5836520E+001, 9.5496058E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1314705E-001, 7.7088420E-001, 7.3159646E-001, 6.6600209E-001, 5.4541677E-001, 4.6019627E-001, 2.5218337E-001, 6.2562702E-001, 7.4589925E-001, 7.9859778E-001, 1.1645848E+000, 1.4500377E+000, 1.3623585E+000, 5.3562686E-001, 6.4582842E-001
 1.5588960E+003, 2.0237799E+001, 2.0150224E+001, 2.0144120E+001, 2.0136909E+001, 2.0174991E+001, 3.5711798E+001, 5.9502041E+001, 8.6683527E+001, 9.0941882E+001, 9.2331657E+001, 9.4688916E+001, 9.5302626E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3414024E-001, 7.3383942E-001, 6.9697764E-001, 6.7318486E-001, 5.7118078E-001, 4.3001926E-001, 2.9855562E-001, 6.2654194E-001, 7.7800158E-001, 7.7619979E-001, 1.1847461E+000, 1.5144907E+000, 1.4958224E+000, 4.7406015E-001, 6.2320562E-001
 1.5606470E+003, 2.0239080E+001, 2.0147554E+001, 2.0142798E+001, 2.0133625E+001, 2.0231455E+001, 3.9434701E+001, 6.3205283E+001, 8.5870424E+001, 8.9829791E+001, 9.2220707E+001, 9.3902739E+001, 9.5806504E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6255166E-001, 6.8688497E-001, 6.8159354E-001, 6.5708720E-001, 6.0564703E-001, 3.8586221E-001, 3.5210275E-001, 6.2670459E-001, 7.3775250E-001, 7.9011379E-001, 1.2165219E+000, 1.5294361E+000, 1.5549382E+000, 2.8809763E-001, 6.6822923E-001
 1.5626169E+003, 2.0238028E+001, 2.0140255E+001, 2.0138348E+001, 2.0132231E+001, 2.0389439E+001, 4.4491598E+001, 6.7783870E+001, 8.6360425E+001, 8.9157287E+001, 9.2119235E+001, 9.4186192E+001, 9.6597764E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3362567E-001, 6.9036748E-001, 7.4963224E-001, 6.6856370E-001, 6.1221005E-001, 3.3497484E-001, 3.9303330E-001, 7.1448072E-001, 7.0096716E-001, 8.3879588E-001, 1.2364531E+000, 1.5185266E+000, 1.5277483E+000, 3.0596476E-001, 7.0971689E-001
 1.5642260E+003, 2.0209670E+001, 2.0130994E+001, 2.0134987E+001, 2.0148761E+001, 2.0884665E+001, 4.9903106E+001, 7.1257513E+001, 8.7647708E+001, 8.9734226E+001, 9.1796326E+001, 9.5125169E+001, 9.7244614E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0574359E-001, 7.6308864E-001, 8.2103257E-001, 6.7433305E-001, 5.8666803E-001, 2.8770249E-001, 4.1728400E-001, 7.5736386E-001, 6.9219942E-001, 8.5745851E-001, 1.0937941E+000, 1.4829141E+000, 1.4086517E+000, 6.4925817E-001, 6.2241627E-001
 1.5660601E+003, 2.0182852E+001, 2.0129938E+001, 2.0136390E+001, 2.0208584E+001, 2.1890836E+001, 5.4305098E+001, 7.3508574E+001, 8.8257552E+001, 9.0615096E+001, 9.1728057E+001, 9.5608255E+001, 9.7657143E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3440375E-001, 8.1895340E-001, 8.2813181E-001, 6.5536182E-001, 5.6463739E-001, 2.4593259E-001, 4.3622255E-001, 7.4344708E-001, 6.6810448E-001, 8.9702554E-001, 1.0753332E+000, 1.5002790E+000, 1.4176605E+000, 8.2220648E-001, 5.1084863E-001
 1.5678575E+003, 2.0185414E+001, 2.0139163E+001, 2.0141729E+001, 2.0362687E+001, 2.2754839E+001, 5.7066445E+001, 7.5176215E+001, 8.8566030E+001, 9.1170222E+001, 9.2057875E+001, 9.5886809E+001, 9.8034981E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6486168E-001, 7.8771680E-001, 7.9681683E-001, 6.4982366E-001, 5.6983836E-001, 2.1623790E-001, 4.4467542E-001, 7.4513697E-001, 6.2646580E-001, 8.6570179E-001, 1.2433798E+000, 1.5153403E+000, 1.4622547E+000, 7.6401297E-001, 4.3274056E-001
