s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 4.7904739E+000, 3.1246920E+002,-1.1073633E+002,-2.4536179E+002,-3.4850082E+000,-1.8189783E-002, 0.0000000E+000, 0.0000000E+000,-4.7790673E+001,-4.7132112E+001, 1.1710490E+000, 8.3124505E-003, 3.6464611E-068
 4.8010178E+000, 3.1352161E+002,-1.1120894E+002,-2.4531129E+002,-3.4865293E+000,-1.8225887E-002, 0.0000000E+000, 0.0000000E+000,-4.7350132E+001,-4.6503378E+001, 1.1710518E+000, 8.3124706E-003, 3.9083350E-068
 4.8115621E+000, 3.1798474E+002,-1.1256549E+002,-2.4574606E+002,-3.5177428E+000,-1.8297629E-002, 0.0000000E+000, 0.0000000E+000,-4.4588818E+001,-4.3862856E+001, 1.1710552E+000, 8.3124942E-003, 4.2463604E-068
 4.8221059E+000, 3.2190596E+002,-1.1410414E+002,-2.4614569E+002,-3.5645832E+000,-1.8329869E-002, 0.0000000E+000, 0.0000000E+000,-4.2393812E+001,-4.1926784E+001, 1.1710585E+000, 8.3125173E-003, 4.6163621E-068
 4.8326497E+000, 3.2408224E+002,-1.1656887E+002,-2.4603438E+002,-3.5855270E+000,-1.8325508E-002, 0.0000000E+000, 0.0000000E+000,-4.2158283E+001,-4.2124865E+001, 1.1710617E+000, 8.3125399E-003, 5.0173944E-068
 4.8431940E+000, 3.2365332E+002,-1.1644700E+002,-2.4487830E+002,-3.5850391E+000,-1.8284856E-002, 0.0000000E+000, 0.0000000E+000,-4.1474870E+001,-4.1275303E+001, 1.1710648E+000, 8.3125621E-003, 5.4488414E-068
 4.8502231E+000, 3.1975245E+002,-1.1512753E+002,-2.4288529E+002,-3.5802865E+000,-1.8225310E-002, 0.0000000E+000, 0.0000000E+000,-4.1541417E+001,-4.1858887E+001, 1.1710674E+000, 8.3125802E-003, 5.8343437E-068
 4.8607674E+000, 3.1960551E+002,-1.1484869E+002,-2.4011188E+002,-3.5780318E+000,-1.8171654E-002, 0.0000000E+000, 0.0000000E+000,-3.9167901E+001,-3.8951258E+001, 1.1710699E+000, 8.3125980E-003, 6.1245575E-068
 4.8713112E+000, 3.2085304E+002,-1.1432640E+002,-2.3664706E+002,-3.5776736E+000,-1.8155285E-002, 0.0000000E+000, 0.0000000E+000,-3.5225154E+001,-3.3716258E+001, 1.1710729E+000, 8.3126190E-003, 6.5743533E-068
 4.8818550E+000, 3.2314787E+002,-1.1597495E+002,-2.3435126E+002,-3.5734339E+000,-1.8171739E-002, 0.0000000E+000, 0.0000000E+000,-3.0706092E+001,-3.0769943E+001, 1.1710758E+000, 8.3126395E-003, 7.1281480E-068
 4.8923993E+000, 3.2524842E+002,-1.1674795E+002,-2.3387932E+002,-3.5863868E+000,-1.8134320E-002, 0.0000000E+000, 0.0000000E+000,-2.9583544E+001,-2.8983368E+001, 1.1710786E+000, 8.3126596E-003, 7.7310664E-068
 4.9029431E+000, 3.2742689E+002,-1.1919415E+002,-2.3452533E+002,-3.6119145E+000,-1.8083033E-002, 0.0000000E+000, 0.0000000E+000,-2.9484796E+001,-2.9922600E+001, 1.1710814E+000, 8.3126793E-003, 8.3887197E-068
 4.9134870E+000, 3.2870285E+002,-1.1951621E+002,-2.3498948E+002,-3.6287608E+000,-1.8019898E-002, 0.0000000E+000, 0.0000000E+000,-3.0206263E+001,-2.9449619E+001, 1.1710842E+000, 8.3126985E-003, 9.1106015E-068
 4.9205165E+000, 3.2959378E+002,-1.1966564E+002,-2.3437123E+002,-3.6611799E+000,-1.7987529E-002, 0.0000000E+000, 0.0000000E+000,-2.8931086E+001,-2.8122255E+001, 1.1710864E+000, 8.3127143E-003, 9.7546465E-068
 4.9310603E+000, 3.3313232E+002,-1.2013650E+002,-2.3258662E+002,-3.6994112E+000,-1.7987223E-002, 0.0000000E+000, 0.0000000E+000,-2.4976857E+001,-2.3308194E+001, 1.1710886E+000, 8.3127297E-003, 1.0442164E-067
 4.9416041E+000, 3.3988008E+002,-1.2246997E+002,-2.2997933E+002,-3.7131236E+000,-1.8024056E-002, 0.0000000E+000, 0.0000000E+000,-1.7712365E+001,-1.6300366E+001, 1.1710912E+000, 8.3127479E-003, 1.1325596E-067
 4.9521484E+000, 3.4353982E+002,-1.2423108E+002,-2.2844079E+002,-3.7536168E+000,-1.8049101E-002, 0.0000000E+000, 0.0000000E+000,-1.3308475E+001,-1.2903711E+001, 1.1710937E+000, 8.3127658E-003, 1.2278867E-067
 4.9626923E+000, 3.4454525E+002,-1.2492403E+002,-2.2879197E+002,-3.7694460E+000,-1.8066797E-002, 0.0000000E+000, 0.0000000E+000,-1.2279111E+001,-1.2958272E+001, 1.1710962E+000, 8.3127832E-003, 1.3310452E-067
 4.9732361E+000, 3.4355451E+002,-1.2498013E+002,-2.3000348E+002,-3.7993471E+000,-1.8048499E-002, 0.0000000E+000, 0.0000000E+000,-1.5047485E+001,-1.5246499E+001, 1.1710986E+000, 8.3128003E-003, 1.4427112E-067
 4.9802656E+000, 3.4337319E+002,-1.2391430E+002,-2.3142569E+002,-3.7423604E+000,-1.8032853E-002, 0.0000000E+000, 0.0000000E+000,-1.6544711E+001,-1.5727194E+001, 1.1711006E+000, 8.3128143E-003, 1.5427654E-067
 4.9908094E+000, 3.4212443E+002,-1.2255481E+002,-2.3338404E+002,-3.7449869E+000,-1.8001066E-002, 0.0000000E+000, 0.0000000E+000,-1.6375958E+001,-1.7577411E+001, 1.1711025E+000, 8.3128280E-003, 1.6504768E-067
 5.0013537E+000, 3.4138633E+002,-1.2236139E+002,-2.3624721E+002,-3.7897687E+000,-1.8029871E-002, 0.0000000E+000, 0.0000000E+000,-2.0637213E+001,-2.1030073E+001, 1.1711048E+000, 8.3128442E-003, 1.7878287E-067
 5.0118976E+000, 3.3749571E+002,-1.2158201E+002,-2.3893949E+002,-3.8194064E+000,-1.8021532E-002, 0.0000000E+000, 0.0000000E+000,-2.4641790E+001,-2.6863222E+001, 1.1711071E+000, 8.3128600E-003, 1.9354397E-067
 5.0224414E+000, 3.3400743E+002,-1.2020833E+002,-2.4057607E+002,-3.8648333E+000,-1.8013069E-002, 0.0000000E+000, 0.0000000E+000,-3.0376892E+001,-3.0659817E+001, 1.1711093E+000, 8.3128755E-003, 2.0928936E-067
 5.0329857E+000, 3.2862794E+002,-1.1878566E+002,-2.4024361E+002,-3.9014529E+000,-1.8026411E-002, 0.0000000E+000, 0.0000000E+000,-3.2835236E+001,-3.4320813E+001, 1.1711114E+000, 8.3128906E-003, 2.2624232E-067
 5.0400147E+000, 3.2464393E+002,-1.1652824E+002,-2.3825402E+002,-3.9193277E+000,-1.8037343E-002, 0.0000000E+000, 0.0000000E+000,-3.4706282E+001,-3.4075697E+001, 1.1711132E+000, 8.3129030E-003, 2.4138377E-067
 5.0505590E+000, 3.2460572E+002,-1.1565932E+002,-2.3467181E+002,-3.9142673E+000,-1.8002042E-002, 0.0000000E+000, 0.0000000E+000,-3.0236722E+001,-2.9657682E+001, 1.1711149E+000, 8.3129152E-003, 2.5759649E-067
 5.0611029E+000, 3.2289976E+002,-1.1552606E+002,-2.2893040E+002,-3.9405897E+000,-1.7977154E-002, 0.0000000E+000, 0.0000000E+000,-2.6054352E+001,-2.5515254E+001, 1.1711169E+000, 8.3129296E-003, 2.7851248E-067
 5.0716467E+000, 3.2235641E+002,-1.1542832E+002,-2.2258014E+002,-3.9686002E+000,-1.7918448E-002, 0.0000000E+000, 0.0000000E+000,-2.0245429E+001,-1.9638567E+001, 1.1711189E+000, 8.3129436E-003, 3.0071389E-067
 5.0821910E+000, 3.2111374E+002,-1.1458283E+002,-2.1648387E+002,-3.9719134E+000,-1.7892101E-002, 0.0000000E+000, 0.0000000E+000,-1.5681090E+001,-1.3942771E+001, 1.1711209E+000, 8.3129573E-003, 3.2474597E-067
 5.0927348E+000, 3.2146736E+002,-1.1421675E+002,-2.1090193E+002,-3.9436011E+000,-1.7956590E-002, 0.0000000E+000, 0.0000000E+000,-8.8377291E+000,-7.6128771E+000, 1.1711228E+000, 8.3129708E-003, 3.5030184E-067
 5.1032786E+000, 3.2324428E+002,-1.1489019E+002,-2.0565904E+002,-3.9141720E+000,-1.8052405E-002, 0.0000000E+000, 0.0000000E+000,-1.7086323E+000,-1.2371699E+000, 1.1711247E+000, 8.3129840E-003, 3.7774362E-067
 5.1103082E+000, 3.2422114E+002,-1.1505550E+002,-2.0155365E+002,-3.9051238E+000,-1.8124118E-002, 0.0000000E+000, 0.0000000E+000, 3.0911122E+000, 3.6887411E+000, 1.1711262E+000, 8.3129947E-003, 4.0205995E-067
 5.1208520E+000, 3.2314245E+002,-1.1612169E+002,-1.9770743E+002,-3.9083668E+000,-1.8151687E-002, 0.0000000E+000, 0.0000000E+000, 5.5769208E+000, 5.3868011E+000, 1.1711277E+000, 8.3130053E-003, 4.2792366E-067
 5.1313963E+000, 3.2053957E+002,-1.1508980E+002,-1.9301079E+002,-3.9048757E+000,-1.8099308E-002, 0.0000000E+000, 0.0000000E+000, 7.9193580E+000, 8.5160058E+000, 1.1711295E+000, 8.3130178E-003, 4.6070817E-067
 5.1419401E+000, 3.1685181E+002,-1.1293533E+002,-1.8828382E+002,-3.8998750E+000,-1.8059851E-002, 0.0000000E+000, 0.0000000E+000, 1.1370817E+001, 1.1714721E+001, 1.1711312E+000, 8.3130300E-003, 4.9570036E-067
 5.1524839E+000, 3.2117107E+002,-1.1437908E+002,-1.8376553E+002,-3.8908683E+000,-1.8018900E-002, 0.0000000E+000, 0.0000000E+000, 1.7088062E+001, 1.9117572E+001, 1.1711329E+000, 8.3130419E-003, 5.3290791E-067
 5.1630282E+000, 3.2176092E+002,-1.1521405E+002,-1.7957794E+002,-3.8501770E+000,-1.7963637E-002, 0.0000000E+000, 0.0000000E+000, 2.2629631E+001, 2.3100789E+001, 1.1711345E+000, 8.3130536E-003, 5.7259091E-067
 5.1700573E+000, 3.2354854E+002,-1.1628936E+002,-1.7645401E+002,-3.8454446E+000,-1.7928611E-002, 0.0000000E+000, 0.0000000E+000, 2.6054631E+001, 2.6941806E+001, 1.1711359E+000, 8.3130632E-003, 6.0742367E-067
 5.1806011E+000, 3.2077319E+002,-1.1516407E+002,-1.7348275E+002,-3.8236819E+000,-1.7882937E-002, 0.0000000E+000, 0.0000000E+000, 2.9150426E+001, 2.8284805E+001, 1.1711372E+000, 8.3130726E-003, 6.4447469E-067
 5.1911454E+000, 3.1678139E+002,-1.1329665E+002,-1.7009291E+002,-3.8097435E+000,-1.7881973E-002, 0.0000000E+000, 0.0000000E+000, 2.9101608E+001, 2.9564196E+001, 1.1711388E+000, 8.3130836E-003, 6.9127497E-067
 5.2016892E+000, 3.1252111E+002,-1.1193653E+002,-1.6679267E+002,-3.7854067E+000,-1.7895637E-002, 0.0000000E+000, 0.0000000E+000, 3.0566778E+001, 2.9988604E+001, 1.1711403E+000, 8.3130944E-003, 7.4097869E-067
 5.2122331E+000, 3.1076701E+002,-1.1044058E+002,-1.6364308E+002,-3.7339591E+000,-1.7930999E-002, 0.0000000E+000, 0.0000000E+000, 3.2413661E+001, 3.2931458E+001, 1.1711418E+000, 8.3131050E-003, 7.9328538E-067
 5.2227774E+000, 3.1120890E+002,-1.1147872E+002,-1.6060103E+002,-3.7166105E+000,-1.7998410E-002, 0.0000000E+000, 0.0000000E+000, 3.4440316E+001, 3.5394536E+001, 1.1711433E+000, 8.3131154E-003, 8.4840927E-067
 5.2333212E+000, 3.1201936E+002,-1.1106539E+002,-1.5789352E+002,-3.6893555E+000,-1.8015566E-002, 0.0000000E+000, 0.0000000E+000, 3.8623260E+001, 3.9353074E+001, 1.1711447E+000, 8.3131256E-003, 9.0659614E-067
 5.2403507E+000, 3.1090590E+002,-1.1061246E+002,-1.5602731E+002,-3.6921715E+000,-1.7948208E-002, 0.0000000E+000, 0.0000000E+000, 4.0520682E+001, 4.0556011E+001, 1.1711459E+000, 8.3131339E-003, 9.5758863E-067
 5.2508945E+000, 3.1071621E+002,-1.1134992E+002,-1.5472049E+002,-3.6727917E+000,-1.7854743E-002, 0.0000000E+000, 0.0000000E+000, 4.1358529E+001, 4.0955153E+001, 1.1711471E+000, 8.3131420E-003, 1.0110967E-066
 5.2614384E+000, 3.0913679E+002,-1.1038422E+002,-1.5381063E+002,-3.6434221E+000,-1.7763770E-002, 0.0000000E+000, 0.0000000E+000, 4.0825004E+001, 4.1280753E+001, 1.1711484E+000, 8.3131516E-003, 1.0783668E-066
 5.2719827E+000, 3.1027702E+002,-1.1009467E+002,-1.5347543E+002,-3.6373275E+000,-1.7806161E-002, 0.0000000E+000, 0.0000000E+000, 4.2068742E+001, 4.3051784E+001, 1.1711498E+000, 8.3131610E-003, 1.1490203E-066
 5.2825265E+000, 3.1497189E+002,-1.1104691E+002,-1.5339068E+002,-3.6322154E+000,-1.7842567E-002, 0.0000000E+000, 0.0000000E+000, 4.5581518E+001, 4.6884246E+001, 1.1711511E+000, 8.3131702E-003, 1.2233214E-066
 5.2930703E+000, 3.1961373E+002,-1.1357856E+002,-1.5323332E+002,-3.6394395E+000,-1.7841433E-002, 0.0000000E+000, 0.0000000E+000, 4.9068397E+001, 4.9144565E+001, 1.1711524E+000, 8.3131793E-003, 1.3013811E-066
 5.3000998E+000, 3.2041121E+002,-1.1545911E+002,-1.5307338E+002,-3.6480188E+000,-1.7817256E-002, 0.0000000E+000, 0.0000000E+000, 4.7852165E+001, 4.8212891E+001, 1.1711534E+000, 8.3131866E-003, 1.3692108E-066
 5.3106437E+000, 3.1988664E+002,-1.1615699E+002,-1.5313620E+002,-3.6524573E+000,-1.7816377E-002, 0.0000000E+000, 0.0000000E+000, 4.8164157E+001, 4.6923168E+001, 1.1711544E+000, 8.3131939E-003, 1.4397215E-066
 5.3211880E+000, 3.1824760E+002,-1.1498098E+002,-1.5371035E+002,-3.6477110E+000,-1.7814128E-002, 0.0000000E+000, 0.0000000E+000, 4.5424532E+001, 4.5890740E+001, 1.1711556E+000, 8.3132024E-003, 1.5276301E-066
 5.3317318E+000, 3.1938310E+002,-1.1509304E+002,-1.5470200E+002,-3.6224840E+000,-1.7863200E-002, 0.0000000E+000, 0.0000000E+000, 4.5438855E+001, 4.5947721E+001, 1.1711568E+000, 8.3132107E-003, 1.6203502E-066
 5.3422756E+000, 3.2428915E+002,-1.1645745E+002,-1.5606226E+002,-3.6324908E+000,-1.7940879E-002, 0.0000000E+000, 0.0000000E+000, 4.7016410E+001, 4.8119010E+001, 1.1711580E+000, 8.3132189E-003, 1.7167779E-066
 5.3528199E+000, 3.2852541E+002,-1.1854304E+002,-1.5826932E+002,-3.6476903E+000,-1.7993543E-002, 0.0000000E+000, 0.0000000E+000, 4.8392163E+001, 4.8047365E+001, 1.1711591E+000, 8.3132269E-003, 1.8178388E-066
 5.3633637E+000, 3.2940115E+002,-1.1953724E+002,-1.6317481E+002,-3.6610920E+000,-1.8025299E-002, 0.0000000E+000, 0.0000000E+000, 4.4337373E+001, 4.3009977E+001, 1.1711602E+000, 8.3132347E-003, 1.9237418E-066
 5.3703933E+000, 3.2747305E+002,-1.1831986E+002,-1.7047501E+002,-3.6792765E+000,-1.8041906E-002, 0.0000000E+000, 0.0000000E+000, 3.7254299E+001, 3.4980860E+001, 1.1711611E+000, 8.3132411E-003, 2.0156830E-066
 5.3809371E+000, 3.2677448E+002,-1.1919739E+002,-1.8028019E+002,-3.6994301E+000,-1.8031771E-002, 0.0000000E+000, 0.0000000E+000, 2.6077771E+001, 2.3579443E+001, 1.1711620E+000, 8.3132474E-003, 2.1119299E-066
 5.3914809E+000, 3.2359455E+002,-1.1658507E+002,-1.9276761E+002,-3.7044273E+000,-1.8041531E-002, 0.0000000E+000, 0.0000000E+000, 1.1886450E+001, 1.0519401E+001, 1.1711631E+000, 8.3132548E-003, 2.2332331E-066
 5.4020252E+000, 3.2382961E+002,-1.1646218E+002,-2.0395494E+002,-3.6894915E+000,-1.8070684E-002, 0.0000000E+000, 0.0000000E+000, 2.5003302E+000,-2.9507380E-001, 1.1711641E+000, 8.3132621E-003, 2.3585514E-066
 5.4125690E+000, 3.2591099E+002,-1.1769054E+002,-2.1296604E+002,-3.6932382E+000,-1.8013796E-002, 0.0000000E+000, 0.0000000E+000,-8.3370468E+000,-8.4568406E+000, 1.1711651E+000, 8.3132692E-003, 2.4883547E-066
 5.4231129E+000, 3.2859857E+002,-1.1825952E+002,-2.1992346E+002,-3.6978516E+000,-1.7968161E-002, 0.0000000E+000, 0.0000000E+000,-1.2751798E+001,-1.3300232E+001, 1.1711661E+000, 8.3132761E-003, 2.6236637E-066
 5.4301424E+000, 3.3150978E+002,-1.1981100E+002,-2.2466830E+002,-3.7076615E+000,-1.7958533E-002, 0.0000000E+000, 0.0000000E+000,-1.6764995E+001,-1.6695143E+001, 1.1711669E+000, 8.3132818E-003, 2.7403516E-066
 5.4406862E+000, 3.3359783E+002,-1.2057910E+002,-2.2885827E+002,-3.7074246E+000,-1.7992275E-002, 0.0000000E+000, 0.0000000E+000,-1.9050319E+001,-1.9564956E+001, 1.1711677E+000, 8.3132874E-003, 2.8606622E-066
 5.4512300E+000, 3.3413709E+002,-1.2044642E+002,-2.3350923E+002,-3.7177491E+000,-1.8045390E-002, 0.0000000E+000, 0.0000000E+000,-2.2639674E+001,-2.3554346E+001, 1.1711686E+000, 8.3132940E-003, 3.0103325E-066
 5.4617743E+000, 3.3588000E+002,-1.2182058E+002,-2.3767675E+002,-3.7378634E+000,-1.8075197E-002, 0.0000000E+000, 0.0000000E+000,-2.6544439E+001,-2.7373263E+001, 1.1711696E+000, 8.3133004E-003, 3.1649407E-066
 5.4723182E+000, 3.3584520E+002,-1.2199554E+002,-2.4154284E+002,-3.7532647E+000,-1.8102737E-002, 0.0000000E+000, 0.0000000E+000,-3.0862084E+001,-3.1464548E+001, 1.1711704E+000, 8.3133067E-003, 3.3274321E-066
 5.4828620E+000, 3.3473819E+002,-1.2121552E+002,-2.4519069E+002,-3.7667297E+000,-1.8116803E-002, 0.0000000E+000, 0.0000000E+000,-3.4688441E+001,-3.5452871E+001, 1.1711713E+000, 8.3133129E-003, 3.4969677E-066
 5.4934063E+000, 3.3581948E+002,-1.2121875E+002,-2.4880824E+002,-3.7629778E+000,-1.8144895E-002, 0.0000000E+000, 0.0000000E+000,-3.7945182E+001,-3.7988626E+001, 1.1711722E+000, 8.3133189E-003, 3.6736290E-066
 5.5004354E+000, 3.3517384E+002,-1.2065355E+002,-2.5174940E+002,-3.7728126E+000,-1.8178946E-002, 0.0000000E+000, 0.0000000E+000,-4.0321441E+001,-4.1020104E+001, 1.1711729E+000, 8.3133239E-003, 3.8252487E-066
 5.5109797E+000, 3.3562067E+002,-1.2103440E+002,-2.5447361E+002,-3.7733541E+000,-1.8203226E-002, 0.0000000E+000, 0.0000000E+000,-4.3557175E+001,-4.3678898E+001, 1.1711736E+000, 8.3133287E-003, 3.9816746E-066
 5.5215235E+000, 3.3580876E+002,-1.2006679E+002,-2.5734583E+002,-3.7837226E+000,-1.8234670E-002, 0.0000000E+000, 0.0000000E+000,-4.5012190E+001,-4.5405816E+001, 1.1711744E+000, 8.3133344E-003, 4.1789155E-066
 5.5320673E+000, 3.3730398E+002,-1.2104877E+002,-2.5937161E+002,-3.7997612E+000,-1.8221413E-002, 0.0000000E+000, 0.0000000E+000,-4.6400392E+001,-4.6934383E+001, 1.1711752E+000, 8.3133400E-003, 4.3853316E-066
 5.5426116E+000, 3.3451444E+002,-1.2098650E+002,-2.6038626E+002,-3.8163673E+000,-1.8198506E-002, 0.0000000E+000, 0.0000000E+000,-4.9766069E+001,-5.0692883E+001, 1.1711759E+000, 8.3133455E-003, 4.6003077E-066
 5.5531554E+000, 3.3240466E+002,-1.1982221E+002,-2.6043596E+002,-3.8047855E+000,-1.8206819E-002, 0.0000000E+000, 0.0000000E+000,-5.1547241E+001,-5.1676497E+001, 1.1711767E+000, 8.3133508E-003, 4.8241685E-066
 5.5601850E+000, 3.3066662E+002,-1.1891202E+002,-2.5989847E+002,-3.7919815E+000,-1.8241274E-002, 0.0000000E+000, 0.0000000E+000,-5.1717896E+001,-5.1954096E+001, 1.1711773E+000, 8.3133552E-003, 5.0189894E-066
 5.5707288E+000, 3.3141916E+002,-1.1930417E+002,-2.5850395E+002,-3.7708603E+000,-1.8246015E-002, 0.0000000E+000, 0.0000000E+000,-5.0552554E+001,-5.0178067E+001, 1.1711779E+000, 8.3133595E-003, 5.2216124E-066
 5.5812726E+000, 3.2807368E+002,-1.1688837E+002,-2.5561759E+002,-3.7477345E+000,-1.8219930E-002, 0.0000000E+000, 0.0000000E+000,-4.8846364E+001,-4.8198234E+001, 1.1711787E+000, 8.3133646E-003, 5.4731050E-066
 5.5918169E+000, 3.2852505E+002,-1.1761238E+002,-2.5168384E+002,-3.7189830E+000,-1.8207079E-002, 0.0000000E+000, 0.0000000E+000,-4.5161299E+001,-4.4508356E+001, 1.1711794E+000, 8.3133695E-003, 5.7334430E-066
 5.6023607E+000, 3.3169934E+002,-1.1892946E+002,-2.4725515E+002,-3.7159994E+000,-1.8226620E-002, 0.0000000E+000, 0.0000000E+000,-3.9287259E+001,-3.8219494E+001, 1.1711801E+000, 8.3133744E-003, 6.0032076E-066
 5.6129045E+000, 3.3256701E+002,-1.1996736E+002,-2.4294047E+002,-3.7201538E+000,-1.8241815E-002, 0.0000000E+000, 0.0000000E+000,-3.4645634E+001,-3.4079213E+001, 1.1711807E+000, 8.3133792E-003, 6.2835861E-066
 5.6234488E+000, 3.3325542E+002,-1.1997714E+002,-2.3967784E+002,-3.7334139E+000,-1.8229061E-002, 0.0000000E+000, 0.0000000E+000,-3.0893147E+001,-3.0151208E+001, 1.1711814E+000, 8.3133838E-003, 6.5763576E-066
 5.6304779E+000, 3.3331908E+002,-1.2057812E+002,-2.3816179E+002,-3.7487270E+000,-1.8219313E-002, 0.0000000E+000, 0.0000000E+000,-2.8953637E+001,-2.9187777E+001, 1.1711819E+000, 8.3133876E-003, 6.8309468E-066
 5.6410217E+000, 3.3149408E+002,-1.1966608E+002,-2.3797367E+002,-3.7482513E+000,-1.8208331E-002, 0.0000000E+000, 0.0000000E+000,-2.9211577E+001,-2.9912132E+001, 1.1711825E+000, 8.3133914E-003, 7.0952566E-066
 5.6515660E+000, 3.3189863E+002,-1.1965287E+002,-2.3882177E+002,-3.7427864E+000,-1.8221415E-002, 0.0000000E+000, 0.0000000E+000,-3.0380223E+001,-3.0337023E+001, 1.1711831E+000, 8.3133958E-003, 7.4223648E-066
 5.6610126E+000, 3.3728560E+002,-1.2066847E+002,-2.3980233E+002,-3.7468176E+000,-1.8208224E-002, 0.0000000E+000, 0.0000000E+000,-2.8426242E+001,-2.6950231E+001, 1.1711837E+000, 8.3133998E-003, 7.7392640E-066
 5.6704593E+000, 3.3754731E+002,-1.2132315E+002,-2.4009225E+002,-3.7483211E+000,-1.8121786E-002, 0.0000000E+000, 0.0000000E+000,-2.7343139E+001,-2.7634534E+001, 1.1711842E+000, 8.3134036E-003, 8.0569587E-066
 5.6830549E+000, 3.3618713E+002,-1.2128457E+002,-2.3901488E+002,-3.7407068E+000,-1.8044330E-002, 0.0000000E+000, 0.0000000E+000,-2.7890591E+001,-2.7871065E+001, 1.1711848E+000, 8.3134079E-003, 8.4432427E-066
 5.6925015E+000, 3.3558032E+002,-1.2137704E+002,-2.3634433E+002,-3.7168834E+000,-1.8066950E-002, 0.0000000E+000, 0.0000000E+000,-2.5756283E+001,-2.5875994E+001, 1.1711854E+000, 8.3134121E-003, 8.8437977E-066
 5.7019482E+000, 3.3817595E+002,-1.2166879E+002,-2.3273319E+002,-3.6951230E+000,-1.8108460E-002, 0.0000000E+000, 0.0000000E+000,-2.2157734E+001,-1.9939260E+001, 1.1711859E+000, 8.3134157E-003, 9.2011489E-066
 5.7113948E+000, 3.3639518E+002,-1.2115526E+002,-2.2817435E+002,-3.6710347E+000,-1.8130733E-002, 0.0000000E+000, 0.0000000E+000,-1.6123324E+001,-1.6623606E+001, 1.1711864E+000, 8.3134192E-003, 9.5730609E-066
 5.7208414E+000, 3.3629954E+002,-1.2085807E+002,-2.2320124E+002,-3.6514994E+000,-1.8096105E-002, 0.0000000E+000, 0.0000000E+000,-1.2411223E+001,-1.1429371E+001, 1.1711869E+000, 8.3134226E-003, 9.9594251E-066
 5.7302880E+000, 3.3115025E+002,-1.1873756E+002,-2.1826833E+002,-3.6524699E+000,-1.8060076E-002, 0.0000000E+000, 0.0000000E+000,-8.9337498E+000,-9.5261662E+000, 1.1711874E+000, 8.3134260E-003, 1.0362068E-065
 5.7428837E+000, 3.2793470E+002,-1.1678052E+002,-2.1325826E+002,-3.6383774E+000,-1.8037270E-002, 0.0000000E+000, 0.0000000E+000,-6.2245761E+000,-5.7604929E+000, 1.1711879E+000, 8.3134298E-003, 1.0848890E-065
 5.7523303E+000, 3.2606169E+002,-1.1604972E+002,-2.0954110E+002,-3.6187896E+000,-1.8086495E-002, 0.0000000E+000, 0.0000000E+000,-3.4643707E+000,-3.1660017E+000, 1.1711885E+000, 8.3134336E-003, 1.1354905E-065
 5.7617769E+000, 3.2347569E+002,-1.1497975E+002,-2.0797767E+002,-3.6093474E+000,-1.8118394E-002, 0.0000000E+000, 0.0000000E+000,-2.4921109E+000,-3.1091957E+000, 1.1711889E+000, 8.3134367E-003, 1.1806860E-065
 5.7712235E+000, 3.1865252E+002,-1.1332818E+002,-2.0752731E+002,-3.6120087E+000,-1.8089076E-002, 0.0000000E+000, 0.0000000E+000,-4.6326505E+000,-5.8330615E+000, 1.1711894E+000, 8.3134398E-003, 1.2278110E-065
 5.7806702E+000, 3.1732915E+002,-1.1294887E+002,-2.0730282E+002,-3.5812355E+000,-1.8111976E-002, 0.0000000E+000, 0.0000000E+000,-6.8916404E+000,-6.5218790E+000, 1.1711898E+000, 8.3134429E-003, 1.2769214E-065
 5.7901168E+000, 3.2094898E+002,-1.1372340E+002,-2.0647040E+002,-3.5550088E+000,-1.8192450E-002, 0.0000000E+000, 0.0000000E+000,-3.9272251E+000,-2.8180164E+000, 1.1711902E+000, 8.3134459E-003, 1.3276735E-065
 5.8027124E+000, 3.2382780E+002,-1.1592648E+002,-2.0411587E+002,-3.5491549E+000,-1.8241746E-002, 0.0000000E+000, 0.0000000E+000,-3.4862616E-001, 2.1805379E-001, 1.1711907E+000, 8.3134493E-003, 1.3890379E-065
 5.8121591E+000, 3.2946444E+002,-1.1792287E+002,-2.0029630E+002,-3.5406083E+000,-1.8267425E-002, 0.0000000E+000, 0.0000000E+000, 5.3967632E+000, 7.6864001E+000, 1.1711912E+000, 8.3134526E-003, 1.4531777E-065
 5.8216057E+000, 3.3267527E+002,-1.1970111E+002,-1.9609924E+002,-3.5436539E+000,-1.8252147E-002, 0.0000000E+000, 0.0000000E+000, 1.1941338E+001, 1.3313019E+001, 1.1711916E+000, 8.3134554E-003, 1.5104496E-065
 5.8310523E+000, 3.3190825E+002,-1.1944644E+002,-1.9170272E+002,-3.5424877E+000,-1.8271806E-002, 0.0000000E+000, 0.0000000E+000, 1.6960018E+001, 1.7198328E+001, 1.1711919E+000, 8.3134582E-003, 1.5697326E-065
 5.8404989E+000, 3.2777329E+002,-1.1852189E+002,-1.8779647E+002,-3.5412739E+000,-1.8285946E-002, 0.0000000E+000, 0.0000000E+000, 1.8553977E+001, 1.7895368E+001, 1.1711923E+000, 8.3134608E-003, 1.6315459E-065
