s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 1.0300335E+001, 3.1635277E+002,-1.1495464E+002,-1.7279845E+002,-3.9386182E+000,-1.7833626E-002, 0.0000000E+000, 0.0000000E+000, 2.3968741E+001, 2.4643235E+001, 1.1712124E+000, 8.3136023E-003, 2.6537888E-042
 1.0323531E+001, 3.1717877E+002,-1.1457911E+002,-1.6605338E+002,-3.8871641E+000,-1.7883666E-002, 0.0000000E+000, 0.0000000E+000, 3.2236907E+001, 3.2641236E+001, 1.1712124E+000, 8.3136023E-003, 2.8172635E-042
 1.0342862E+001, 3.1558725E+002,-1.1320616E+002,-1.5929608E+002,-3.8389587E+000,-1.7972044E-002, 0.0000000E+000, 0.0000000E+000, 3.8271285E+001, 3.9228079E+001, 1.1712124E+000, 8.3136023E-003, 2.9999009E-042
 1.0362192E+001, 3.1539157E+002,-1.1304896E+002,-1.5073265E+002,-3.8319143E+000,-1.7964196E-002, 0.0000000E+000, 0.0000000E+000, 4.6589228E+001, 4.7760084E+001, 1.1712124E+000, 8.3136023E-003, 3.1815351E-042
 1.0381523E+001, 3.1619101E+002,-1.1289816E+002,-1.4266217E+002,-3.7971814E+000,-1.8053055E-002, 0.0000000E+000, 0.0000000E+000, 5.5825057E+001, 5.6815442E+001, 1.1712124E+000, 8.3136023E-003, 3.3673085E-042
 1.0400853E+001, 3.2361463E+002,-1.1549032E+002,-1.4107336E+002,-3.7432106E+000,-1.8123785E-002, 0.0000000E+000, 0.0000000E+000, 6.2796070E+001, 6.3289622E+001, 1.1712124E+000, 8.3136023E-003, 3.5783528E-042
 1.0420184E+001, 3.2984277E+002,-1.1924728E+002,-1.4600619E+002,-3.7249063E+000,-1.8122561E-002, 0.0000000E+000, 0.0000000E+000, 6.1188648E+001, 6.0846278E+001, 1.1712124E+000, 8.3136023E-003, 3.7916118E-042
 1.0443380E+001, 3.3327571E+002,-1.1917152E+002,-1.5324282E+002,-3.6723559E+000,-1.8072827E-002, 0.0000000E+000, 0.0000000E+000, 5.6817802E+001, 5.7170932E+001, 1.1712124E+000, 8.3136023E-003, 4.0660886E-042
 1.0462710E+001, 3.4051504E+002,-1.2198728E+002,-1.6052341E+002,-3.6535645E+000,-1.8087639E-002, 0.0000000E+000, 0.0000000E+000, 5.3952449E+001, 5.4332708E+001, 1.1712124E+000, 8.3136023E-003, 4.3783531E-042
 1.0482041E+001, 3.4108044E+002,-1.2267623E+002,-1.6591348E+002,-3.6671992E+000,-1.8193256E-002, 0.0000000E+000, 0.0000000E+000, 4.9686344E+001, 4.8805334E+001, 1.1712124E+000, 8.3136023E-003, 4.7108368E-042
 1.0501371E+001, 3.3916285E+002,-1.2249246E+002,-1.6852939E+002,-3.6724704E+000,-1.8164613E-002, 0.0000000E+000, 0.0000000E+000, 4.4664007E+001, 4.4450359E+001, 1.1712124E+000, 8.3136023E-003, 5.1217511E-042
 1.0520279E+001, 3.3357382E+002,-1.2030760E+002,-1.6826335E+002,-3.6619976E+000,-1.8198214E-002, 0.0000000E+000, 0.0000000E+000, 4.1906552E+001, 4.1322682E+001, 1.1712124E+000, 8.3136023E-003, 5.6216487E-042
 1.0540934E+001, 3.2647701E+002,-1.1746000E+002,-1.6607144E+002,-3.6667532E+000,-1.8211594E-002, 0.0000000E+000, 0.0000000E+000, 3.9899880E+001, 3.9260604E+001, 1.1712124E+000, 8.3136023E-003, 6.2688107E-042
 1.0563655E+001, 3.2430005E+002,-1.1616891E+002,-1.6176380E+002,-3.6568135E+000,-1.8215529E-002, 0.0000000E+000, 0.0000000E+000, 4.1297420E+001, 4.2692313E+001, 1.1712124E+000, 8.3136023E-003, 7.1689198E-042
 1.0582589E+001, 3.3202665E+002,-1.1902430E+002,-1.5676381E+002,-3.6604349E+000,-1.8303229E-002, 0.0000000E+000, 0.0000000E+000, 5.1854761E+001, 5.2559801E+001, 1.1712124E+000, 8.3136023E-003, 8.2003955E-042
 1.0601523E+001, 3.3536261E+002,-1.2003518E+002,-1.5432140E+002,-3.6643649E+000,-1.8305021E-002, 0.0000000E+000, 0.0000000E+000, 5.6558578E+001, 5.7323351E+001, 1.1712124E+000, 8.3136023E-003, 9.3551917E-042
 1.0620457E+001, 3.3384011E+002,-1.1980091E+002,-1.5582325E+002,-3.6544047E+000,-1.8237798E-002, 0.0000000E+000, 0.0000000E+000, 5.4892699E+001, 5.4543311E+001, 1.1712124E+000, 8.3136023E-003, 1.0831413E-041
 1.0640527E+001, 3.2894697E+002,-1.1832570E+002,-1.6151165E+002,-3.6305543E+000,-1.8174662E-002, 0.0000000E+000, 0.0000000E+000, 4.7067278E+001, 4.5460905E+001, 1.1712124E+000, 8.3136023E-003, 1.2708715E-041
 1.0661355E+001, 3.2678942E+002,-1.1672962E+002,-1.6986090E+002,-3.6168639E+000,-1.8191353E-002, 0.0000000E+000, 0.0000000E+000, 3.7095837E+001, 3.6563842E+001, 1.1712124E+000, 8.3136023E-003, 1.5532027E-041
 1.0682182E+001, 3.2696318E+002,-1.1622129E+002,-1.7613919E+002,-3.6143247E+000,-1.8170227E-002, 0.0000000E+000, 0.0000000E+000, 3.1185060E+001, 3.0970200E+001, 1.1712124E+000, 8.3136023E-003, 1.9664572E-041
 1.0703010E+001, 3.2239795E+002,-1.1624275E+002,-1.7803283E+002,-3.6163681E+000,-1.8156695E-002, 0.0000000E+000, 0.0000000E+000, 2.5022890E+001, 2.4487854E+001, 1.1712124E+000, 8.3136023E-003, 2.5630073E-041
 1.0723837E+001, 3.1750677E+002,-1.1455272E+002,-1.7731766E+002,-3.6502045E+000,-1.8155864E-002, 0.0000000E+000, 0.0000000E+000, 2.2813907E+001, 2.1968028E+001, 1.1712124E+000, 8.3136023E-003, 3.4518505E-041
 1.0740499E+001, 3.1769073E+002,-1.1326206E+002,-1.7609753E+002,-3.6667108E+000,-1.8138618E-002, 0.0000000E+000, 0.0000000E+000, 2.3315635E+001, 2.4646294E+001, 1.1712124E+000, 8.3136023E-003, 4.6279581E-041
 1.0761327E+001, 3.2416280E+002,-1.1612182E+002,-1.7551520E+002,-3.7211920E+000,-1.8180880E-002, 0.0000000E+000, 0.0000000E+000, 2.8533206E+001, 2.8786410E+001, 1.1712124E+000, 8.3136023E-003, 6.3234210E-041
 1.0782154E+001, 3.2093116E+002,-1.1581042E+002,-1.7775852E+002,-3.7387522E+000,-1.8145752E-002, 0.0000000E+000, 0.0000000E+000, 2.4820722E+001, 2.3605318E+001, 1.1712124E+000, 8.3136023E-003, 9.0511677E-041
 1.0802014E+001, 3.2021370E+002,-1.1448076E+002,-1.8338062E+002,-3.7248746E+000,-1.8117925E-002, 0.0000000E+000, 0.0000000E+000, 1.7250156E+001, 1.8609333E+001, 1.1712124E+000, 8.3136023E-003, 1.2979935E-040
 1.0822865E+001, 3.3088093E+002,-1.1967992E+002,-1.8977308E+002,-3.6872661E+000,-1.8109152E-002, 0.0000000E+000, 0.0000000E+000, 1.8402582E+001, 1.7722551E+001, 1.1712124E+000, 8.3136023E-003, 1.8516752E-040
 1.0842214E+001, 3.3911754E+002,-1.2308567E+002,-1.9704390E+002,-3.6807170E+000,-1.8115049E-002, 0.0000000E+000, 0.0000000E+000, 1.5038073E+001, 1.5289140E+001, 1.1712124E+000, 8.3136023E-003, 2.6112420E-040
 1.0861562E+001, 3.4542701E+002,-1.2476235E+002,-2.0499157E+002,-3.6922395E+000,-1.8145541E-002, 0.0000000E+000, 0.0000000E+000, 1.1077052E+001, 1.1962705E+001, 1.1712124E+000, 8.3136023E-003, 3.5618263E-040
 1.0880910E+001, 3.4965276E+002,-1.2641446E+002,-2.1211533E+002,-3.6887725E+000,-1.8153773E-002, 0.0000000E+000, 0.0000000E+000, 8.1523737E+000, 7.4160407E+000, 1.1712124E+000, 8.3136023E-003, 4.7672677E-040
 1.0900258E+001, 3.4671918E+002,-1.2614181E+002,-2.1878366E+002,-3.6992713E+000,-1.8133204E-002, 0.0000000E+000, 0.0000000E+000,-8.2032857E-001,-1.9236899E+000, 1.1712124E+000, 8.3136023E-003, 6.2989955E-040
 1.0923475E+001, 3.3714240E+002,-1.2164826E+002,-2.2652013E+002,-3.7222744E+000,-1.8151077E-002, 0.0000000E+000, 0.0000000E+000,-1.3083268E+001,-1.4766424E+001, 1.1712124E+000, 8.3136023E-003, 8.4712292E-040
 1.0942823E+001, 3.2343757E+002,-1.1638631E+002,-2.3312940E+002,-3.7551042E+000,-1.8068615E-002, 0.0000000E+000, 0.0000000E+000,-2.7407641E+001,-2.9851307E+001, 1.1712124E+000, 8.3136023E-003, 1.1256838E-039
 1.0962172E+001, 3.1460229E+002,-1.1230682E+002,-2.3933027E+002,-3.7904987E+000,-1.8066309E-002, 0.0000000E+000, 0.0000000E+000,-3.9640599E+001,-4.0843366E+001, 1.1712124E+000, 8.3136023E-003, 1.4394465E-039
 1.0981520E+001, 3.0794866E+002,-1.1036490E+002,-2.4556711E+002,-3.8316296E+000,-1.8005337E-002, 0.0000000E+000, 0.0000000E+000,-5.0555403E+001,-5.1832982E+001, 1.1712124E+000, 8.3136023E-003, 1.8290672E-039
 1.1000868E+001, 3.0645855E+002,-1.1030844E+002,-2.4769304E+002,-3.8396013E+000,-1.7964117E-002, 0.0000000E+000, 0.0000000E+000,-5.5491215E+001,-5.5400493E+001, 1.1712124E+000, 8.3136023E-003, 2.2963657E-039
 1.1020216E+001, 3.0384380E+002,-1.0947477E+002,-2.4429058E+002,-3.8442271E+000,-1.7916157E-002, 0.0000000E+000, 0.0000000E+000,-5.3436675E+001,-5.3783695E+001, 1.1712124E+000, 8.3136023E-003, 2.8651124E-039
 1.1043433E+001, 2.9848784E+002,-1.0645756E+002,-2.3927334E+002,-3.8542046E+000,-1.7829857E-002, 0.0000000E+000, 0.0000000E+000,-5.1300916E+001,-5.1115100E+001, 1.1712124E+000, 8.3136023E-003, 3.6350189E-039
 1.1062781E+001, 2.9640300E+002,-1.0579500E+002,-2.3604693E+002,-3.8789078E+000,-1.7753291E-002, 0.0000000E+000, 0.0000000E+000,-4.8902202E+001,-4.9335596E+001, 1.1712124E+000, 8.3136023E-003, 4.5692329E-039
 1.1082129E+001, 2.9215509E+002,-1.0472403E+002,-2.3310304E+002,-3.9108879E+000,-1.7679125E-002, 0.0000000E+000, 0.0000000E+000,-4.9943957E+001,-4.9600551E+001, 1.1712124E+000, 8.3136023E-003, 5.5387215E-039
 1.1101478E+001, 2.9530552E+002,-1.0550219E+002,-2.2871020E+002,-3.9020656E+000,-1.7718582E-002, 0.0000000E+000, 0.0000000E+000,-4.3991360E+001,-4.2826651E+001, 1.1712124E+000, 8.3136023E-003, 6.6071853E-039
 1.1120826E+001, 3.0823428E+002,-1.0957138E+002,-2.2361509E+002,-3.8553639E+000,-1.7770068E-002, 0.0000000E+000, 0.0000000E+000,-3.0944560E+001,-2.8825316E+001, 1.1712124E+000, 8.3136023E-003, 7.7257415E-039
 1.1140174E+001, 3.1829343E+002,-1.1485571E+002,-2.1988115E+002,-3.8729975E+000,-1.7817198E-002, 0.0000000E+000, 0.0000000E+000,-2.1111542E+001,-2.0334247E+001, 1.1712124E+000, 8.3136023E-003, 8.8421139E-039
 1.1163778E+001, 3.2194982E+002,-1.1686645E+002,-2.1875239E+002,-3.8301179E+000,-1.7750514E-002, 0.0000000E+000, 0.0000000E+000,-1.7753296E+001,-1.7516896E+001, 1.1712124E+000, 8.3136023E-003, 1.0068259E-038
 1.1180805E+001, 3.2363537E+002,-1.1732194E+002,-2.1794341E+002,-3.8281670E+000,-1.7847631E-002, 0.0000000E+000, 0.0000000E+000,-1.6644404E+001,-1.5475998E+001, 1.1712124E+000, 8.3136023E-003, 1.1196379E-038
 1.1202087E+001, 3.2704067E+002,-1.1768685E+002,-2.1310144E+002,-3.8240188E+000,-1.7858531E-002, 0.0000000E+000, 0.0000000E+000,-8.6323427E+000,-7.5894968E+000, 1.1712124E+000, 8.3136023E-003, 1.2213990E-038
 1.1223371E+001, 3.3305264E+002,-1.2086700E+002,-2.0439240E+002,-3.8143368E+000,-1.7859811E-002, 0.0000000E+000, 0.0000000E+000, 2.8269358E+000, 3.9610427E+000, 1.1712124E+000, 8.3136023E-003, 1.3209170E-038
 1.1240397E+001, 3.3518544E+002,-1.2017817E+002,-1.9909872E+002,-3.8082708E+000,-1.7918949E-002, 0.0000000E+000, 0.0000000E+000, 1.0894221E+001, 1.2082357E+001, 1.1712124E+000, 8.3136023E-003, 1.4018077E-038
 1.1261680E+001, 3.4098837E+002,-1.2213893E+002,-1.9722555E+002,-3.8168277E+000,-1.7904712E-002, 0.0000000E+000, 0.0000000E+000, 1.6804468E+001, 1.7789161E+001, 1.1712124E+000, 8.3136023E-003, 1.4696888E-038
 1.1282084E+001, 3.4246461E+002,-1.2394180E+002,-1.9634398E+002,-3.8141322E+000,-1.7870749E-002, 0.0000000E+000, 0.0000000E+000, 1.8661433E+001, 1.8346817E+001, 1.1712124E+000, 8.3136023E-003, 1.5296119E-038
 1.1301169E+001, 3.3712940E+002,-1.2179074E+002,-1.9495798E+002,-3.7958763E+000,-1.7816644E-002, 0.0000000E+000, 0.0000000E+000, 1.7501798E+001, 1.6566991E+001, 1.1712124E+000, 8.3136023E-003, 1.5787496E-038
 1.1320255E+001, 3.3430960E+002,-1.1947307E+002,-1.9316218E+002,-3.7876940E+000,-1.7879192E-002, 0.0000000E+000, 0.0000000E+000, 1.7210593E+001, 1.7868778E+001, 1.1712124E+000, 8.3136023E-003, 1.6173310E-038
 1.1343921E+001, 3.2967267E+002,-1.1851239E+002,-1.9042108E+002,-3.8422342E+000,-1.7892207E-002, 0.0000000E+000, 0.0000000E+000, 1.7298124E+001, 1.6879082E+001, 1.1712124E+000, 8.3136023E-003, 1.6551320E-038
 1.1360716E+001, 3.2393482E+002,-1.1612757E+002,-1.8661480E+002,-3.9209498E+000,-1.7899980E-002, 0.0000000E+000, 0.0000000E+000, 1.7805442E+001, 1.7253598E+001, 1.1712124E+000, 8.3136023E-003, 1.6967339E-038
 1.1381710E+001, 3.2508433E+002,-1.1640193E+002,-1.8181469E+002,-3.9367381E+000,-1.7969657E-002, 0.0000000E+000, 0.0000000E+000, 2.2130325E+001, 2.2912996E+001, 1.1712124E+000, 8.3136023E-003, 1.7325451E-038
 1.1402704E+001, 3.3151369E+002,-1.1882519E+002,-1.7740756E+002,-3.9520347E+000,-1.8074046E-002, 0.0000000E+000, 0.0000000E+000, 3.0005606E+001, 3.1310840E+001, 1.1712124E+000, 8.3136023E-003, 1.7624108E-038
 1.1421577E+001, 3.3572247E+002,-1.2209284E+002,-1.7443059E+002,-3.9530379E+000,-1.8007433E-002, 0.0000000E+000, 0.0000000E+000, 3.5461114E+001, 3.5227992E+001, 1.1712124E+000, 8.3136023E-003, 1.7876699E-038
 1.1440451E+001, 3.3131319E+002,-1.1966970E+002,-1.7278723E+002,-3.9569254E+000,-1.8017296E-002, 0.0000000E+000, 0.0000000E+000, 3.5032296E+001, 3.4881307E+001, 1.1712124E+000, 8.3136023E-003, 1.8058994E-038
 1.1463099E+001, 3.2913510E+002,-1.1739808E+002,-1.7490151E+002,-3.9474090E+000,-1.7999439E-002, 0.0000000E+000, 0.0000000E+000, 3.3516722E+001, 3.2870092E+001, 1.1712124E+000, 8.3136023E-003, 1.8284832E-038
 1.1483105E+001, 3.2250686E+002,-1.1501852E+002,-1.8221512E+002,-3.9341028E+000,-1.7993758E-002, 0.0000000E+000, 0.0000000E+000, 2.3067585E+001, 2.1321123E+001, 1.1712124E+000, 8.3136023E-003, 1.8506887E-038
 1.1503865E+001, 3.2468958E+002,-1.1595532E+002,-1.9614703E+002,-3.9606223E+000,-1.8066511E-002, 0.0000000E+000, 0.0000000E+000, 9.9050513E+000, 8.6085472E+000, 1.1712124E+000, 8.3136023E-003, 1.8985949E-038
 1.1520474E+001, 3.2327718E+002,-1.1597826E+002,-2.1217440E+002,-3.9708633E+000,-1.8002105E-002, 0.0000000E+000, 0.0000000E+000,-7.0114028E+000,-8.8643378E+000, 1.1712124E+000, 8.3136023E-003, 1.9242804E-038
 1.1541235E+001, 3.2569217E+002,-1.1711099E+002,-2.2704754E+002,-3.9481410E+000,-1.7972952E-002, 0.0000000E+000, 0.0000000E+000,-2.0910982E+001,-2.2432472E+001, 1.1712124E+000, 8.3136023E-003, 1.9555612E-038
 1.1561996E+001, 3.2607737E+002,-1.1652904E+002,-2.3760864E+002,-3.9107450E+000,-1.7976109E-002, 0.0000000E+000, 0.0000000E+000,-3.2043935E+001,-3.1989032E+001, 1.1712124E+000, 8.3136023E-003, 1.9936387E-038
 1.1582756E+001, 3.2792420E+002,-1.1728233E+002,-2.4145558E+002,-3.9089170E+000,-1.7820967E-002, 0.0000000E+000, 0.0000000E+000,-3.4114592E+001,-3.4740445E+001, 1.1712124E+000, 8.3136023E-003, 2.0316099E-038
 1.1603518E+001, 3.2224140E+002,-1.1466850E+002,-2.4249897E+002,-3.9240384E+000,-1.7842352E-002, 0.0000000E+000, 0.0000000E+000,-3.8805225E+001,-3.8867955E+001, 1.1712124E+000, 8.3136023E-003, 2.0595570E-038
 1.1620126E+001, 3.1124763E+002,-1.1140998E+002,-2.4008558E+002,-3.9427694E+000,-1.7790313E-002, 0.0000000E+000, 0.0000000E+000,-4.2150580E+001,-4.4208484E+001, 1.1712124E+000, 8.3136023E-003, 2.0735319E-038
 1.1640886E+001, 3.0352504E+002,-1.0787565E+002,-2.3452255E+002,-3.9045919E+000,-1.7729772E-002, 0.0000000E+000, 0.0000000E+000,-4.3056764E+001,-4.2795481E+001, 1.1712124E+000, 8.3136023E-003, 2.0788939E-038
 1.1661647E+001, 3.0623532E+002,-1.0880216E+002,-2.2802864E+002,-3.8281324E+000,-1.7831635E-002, 0.0000000E+000, 0.0000000E+000,-3.5985169E+001,-3.4441448E+001, 1.1712124E+000, 8.3136023E-003, 2.0995647E-038
 1.1682408E+001, 3.0713082E+002,-1.1032463E+002,-2.1869945E+002,-3.7484485E+000,-1.7832328E-002, 0.0000000E+000, 0.0000000E+000,-2.6598944E+001,-2.5659543E+001, 1.1712124E+000, 8.3136023E-003, 2.1179571E-038
 1.1703169E+001, 3.1099048E+002,-1.1159857E+002,-2.0605676E+002,-3.6891535E+000,-1.7789478E-002, 0.0000000E+000, 0.0000000E+000,-1.2480350E+001,-1.0371794E+001, 1.1712124E+000, 8.3136023E-003, 2.1247838E-038
 1.1723929E+001, 3.1274112E+002,-1.1308688E+002,-1.9381142E+002,-3.6385937E+000,-1.7820074E-002, 0.0000000E+000, 0.0000000E+000, 1.1450857E+000, 2.1864069E+000, 1.1712124E+000, 8.3136023E-003, 2.1327667E-038
 1.1740538E+001, 3.1906713E+002,-1.1459934E+002,-1.8730898E+002,-3.5659484E+000,-1.7872321E-002, 0.0000000E+000, 0.0000000E+000, 1.0853046E+001, 1.3574983E+001, 1.1712124E+000, 8.3136023E-003, 2.1270497E-038
 1.1761298E+001, 3.2742654E+002,-1.1857584E+002,-1.8655797E+002,-3.5740158E+000,-1.8027135E-002, 0.0000000E+000, 0.0000000E+000, 1.8551424E+001, 1.8700685E+001, 1.1712124E+000, 8.3136023E-003, 2.1255440E-038
 1.1782060E+001, 3.3322516E+002,-1.2190101E+002,-1.8866280E+002,-3.5802303E+000,-1.8227910E-002, 0.0000000E+000, 0.0000000E+000, 1.8545349E+001, 1.9062894E+001, 1.1712124E+000, 8.3136023E-003, 2.1102476E-038
 1.1802820E+001, 3.4298284E+002,-1.2537519E+002,-1.8991623E+002,-3.5865322E+000,-1.8302545E-002, 0.0000000E+000, 0.0000000E+000, 2.2445633E+001, 2.4086589E+001, 1.1712124E+000, 8.3136023E-003, 2.1183751E-038
 1.1823581E+001, 3.4080396E+002,-1.2597234E+002,-1.8988719E+002,-3.6101911E+000,-1.8304037E-002, 0.0000000E+000, 0.0000000E+000, 2.2426366E+001, 2.1315928E+001, 1.1712124E+000, 8.3136023E-003, 2.1187370E-038
 1.1840189E+001, 3.3384749E+002,-1.2207767E+002,-1.9071175E+002,-3.5998132E+000,-1.8203348E-002, 0.0000000E+000, 0.0000000E+000, 1.7751113E+001, 1.7440061E+001, 1.1712124E+000, 8.3136023E-003, 2.1321767E-038
 1.1860950E+001, 3.3960725E+002,-1.2224786E+002,-1.9318934E+002,-3.5836611E+000,-1.8172583E-002, 0.0000000E+000, 0.0000000E+000, 1.9637653E+001, 2.0568217E+001, 1.1712124E+000, 8.3136023E-003, 2.1493071E-038
 1.1881711E+001, 3.4309296E+002,-1.2443789E+002,-1.9524958E+002,-3.6103850E+000,-1.8191360E-002, 0.0000000E+000, 0.0000000E+000, 1.9767050E+001, 1.9776913E+001, 1.1712124E+000, 8.3136023E-003, 2.1650640E-038
 1.1902472E+001, 3.4319908E+002,-1.2432156E+002,-1.9387195E+002,-3.6241200E+000,-1.8186977E-002, 0.0000000E+000, 0.0000000E+000, 2.1134191E+001, 2.1363259E+001, 1.1712124E+000, 8.3136023E-003, 2.1963712E-038
 1.1923232E+001, 3.3984542E+002,-1.2183382E+002,-1.9018048E+002,-3.6448601E+000,-1.8207829E-002, 0.0000000E+000, 0.0000000E+000, 2.3435265E+001, 2.4168047E+001, 1.1712124E+000, 8.3136023E-003, 2.2393518E-038
 1.1943993E+001, 3.3550842E+002,-1.2080471E+002,-1.8527023E+002,-3.6633837E+000,-1.8174052E-002, 0.0000000E+000, 0.0000000E+000, 2.6348435E+001, 2.5751914E+001, 1.1712124E+000, 8.3136023E-003, 2.2879695E-038
 1.1960602E+001, 3.2935343E+002,-1.1820622E+002,-1.8017085E+002,-3.6630635E+000,-1.8062156E-002, 0.0000000E+000, 0.0000000E+000, 2.7421881E+001, 2.7295240E+001, 1.1712124E+000, 8.3136023E-003, 2.3482191E-038
 1.1981362E+001, 3.2241414E+002,-1.1584796E+002,-1.7667061E+002,-3.6639422E+000,-1.8020413E-002, 0.0000000E+000, 0.0000000E+000, 2.6980743E+001, 2.6213611E+001, 1.1712124E+000, 8.3136023E-003, 2.4222943E-038
 1.2002123E+001, 3.1576698E+002,-1.1265449E+002,-1.7823067E+002,-3.7239594E+000,-1.8044963E-002, 0.0000000E+000, 0.0000000E+000, 2.1819012E+001, 2.1139816E+001, 1.1712124E+000, 8.3136023E-003, 2.5180021E-038
 1.2022883E+001, 3.1915056E+002,-1.1322796E+002,-1.8835373E+002,-3.7632779E+000,-1.8076572E-002, 0.0000000E+000, 0.0000000E+000, 1.4530078E+001, 1.3787518E+001, 1.1712124E+000, 8.3136023E-003, 2.6413746E-038
 1.2043645E+001, 3.2281553E+002,-1.1548071E+002,-2.0344020E+002,-3.7721561E+000,-1.8105970E-002, 0.0000000E+000, 0.0000000E+000, 9.6781027E-001, 1.0435935E-001, 1.1712124E+000, 8.3136023E-003, 2.7809255E-038
 1.2060253E+001, 3.2596444E+002,-1.1696777E+002,-2.1720146E+002,-3.7854516E+000,-1.8088620E-002, 0.0000000E+000, 0.0000000E+000,-1.0795964E+001,-1.2008327E+001, 1.1712124E+000, 8.3136023E-003, 2.9136993E-038
 1.2081014E+001, 3.3059981E+002,-1.1754839E+002,-2.2830030E+002,-3.8224860E+000,-1.8078942E-002, 0.0000000E+000, 0.0000000E+000,-1.8591250E+001,-1.9089445E+001, 1.1712124E+000, 8.3136023E-003, 3.0731085E-038
 1.2101774E+001, 3.3274756E+002,-1.1888898E+002,-2.3697276E+002,-3.8702159E+000,-1.8054023E-002, 0.0000000E+000, 0.0000000E+000,-2.6615680E+001,-2.7002452E+001, 1.1712124E+000, 8.3136023E-003, 3.2612414E-038
 1.2122536E+001, 3.3369234E+002,-1.1862956E+002,-2.4445388E+002,-3.8832393E+000,-1.8013492E-002, 0.0000000E+000, 0.0000000E+000,-3.2641730E+001,-3.3292348E+001, 1.1712124E+000, 8.3136023E-003, 3.4769020E-038
 1.2143296E+001, 3.3444482E+002,-1.1958368E+002,-2.5225753E+002,-3.8650482E+000,-1.8017584E-002, 0.0000000E+000, 0.0000000E+000,-4.0342333E+001,-4.1279454E+001, 1.1712124E+000, 8.3136023E-003, 3.7083293E-038
 1.2160320E+001, 3.3254394E+002,-1.1853955E+002,-2.5570066E+002,-3.8652263E+000,-1.8005768E-002, 0.0000000E+000, 0.0000000E+000,-4.4977050E+001,-4.5579503E+001, 1.1712124E+000, 8.3136023E-003, 3.9328978E-038
 1.2183157E+001, 3.2725015E+002,-1.1594328E+002,-2.5301245E+002,-3.8541541E+000,-1.7952171E-002, 0.0000000E+000, 0.0000000E+000,-4.5626629E+001,-4.5577694E+001, 1.1712124E+000, 8.3136023E-003, 4.1861177E-038
 1.2201427E+001, 3.2355280E+002,-1.1436812E+002,-2.4814178E+002,-3.8194390E+000,-1.7889987E-002, 0.0000000E+000, 0.0000000E+000,-4.3521063E+001,-4.2794439E+001, 1.1712124E+000, 8.3136023E-003, 4.4503721E-038
 1.2224263E+001, 3.2026028E+002,-1.1411889E+002,-2.4208064E+002,-3.7978837E+000,-1.7836852E-002, 0.0000000E+000, 0.0000000E+000,-3.9272005E+001,-3.9754967E+001, 1.1712124E+000, 8.3136023E-003, 4.7201471E-038
 1.2242533E+001, 3.1641427E+002,-1.1318541E+002,-2.3707906E+002,-3.8099253E+000,-1.7833511E-002, 0.0000000E+000, 0.0000000E+000,-3.7682383E+001,-3.7677949E+001, 1.1712124E+000, 8.3136023E-003, 4.9843554E-038
 1.2260801E+001, 3.1440653E+002,-1.1241417E+002,-2.3743102E+002,-3.7919185E+000,-1.7838539E-002, 0.0000000E+000, 0.0000000E+000,-3.8761419E+001,-3.9248412E+001, 1.1712124E+000, 8.3136023E-003, 5.2349616E-038
 1.2281778E+001, 3.1116520E+002,-1.1223693E+002,-2.3906726E+002,-3.7994711E+000,-1.7788605E-002, 0.0000000E+000, 0.0000000E+000,-4.2888450E+001,-4.3956253E+001, 1.1712124E+000, 8.3136023E-003, 5.5101547E-038
 1.2302290E+001, 3.1064913E+002,-1.1082054E+002,-2.3763707E+002,-3.7707807E+000,-1.7726379E-002, 0.0000000E+000, 0.0000000E+000,-4.2613492E+001,-4.1596993E+001, 1.1712124E+000, 8.3136023E-003, 5.8037924E-038
 1.2322802E+001, 3.1339439E+002,-1.1199881E+002,-2.2962607E+002,-3.7262209E+000,-1.7747437E-002, 0.0000000E+000, 0.0000000E+000,-3.3752679E+001,-3.1974459E+001, 1.1712124E+000, 8.3136023E-003, 6.0636258E-038
 1.2343313E+001, 3.1682874E+002,-1.1439681E+002,-2.1718698E+002,-3.6954078E+000,-1.7700575E-002, 0.0000000E+000, 0.0000000E+000,-1.9559799E+001,-1.8468160E+001, 1.1712124E+000, 8.3136023E-003, 6.2904736E-038
 1.2363825E+001, 3.1398076E+002,-1.1314917E+002,-2.0523814E+002,-3.6298588E+000,-1.7561390E-002, 0.0000000E+000, 0.0000000E+000,-8.7065312E+000,-8.0539763E+000, 1.1712124E+000, 8.3136023E-003, 6.5441533E-038
 1.2380235E+001, 3.1088495E+002,-1.1199656E+002,-1.9663911E+002,-3.5834411E+000,-1.7538039E-002, 0.0000000E+000, 0.0000000E+000,-1.8086109E+000,-1.3516986E+000, 1.1712124E+000, 8.3136023E-003, 6.7435862E-038
 1.2400746E+001, 3.1151134E+002,-1.1265295E+002,-1.9048931E+002,-3.5603630E+000,-1.7619054E-002, 0.0000000E+000, 0.0000000E+000, 4.5343867E+000, 4.7910950E+000, 1.1712124E+000, 8.3136023E-003, 6.9740212E-038
