s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 3.1200232E+001, 4.0145489E+000,-8.6512812E-001,-3.1510705E+000,-7.0779773E-002,-2.6366529E-004, 0.0000000E+000, 0.0000000E+000,-5.4960679E-002,-7.2693217E-002, 1.1712124E+000, 9.0821544E-005, 4.0665539E-063
 3.1265852E+001, 3.9983483E+000,-8.6645222E-001,-3.1714356E+000,-7.4212925E-002,-2.6333577E-004, 0.0000000E+000, 0.0000000E+000,-9.9742589E-002,-1.1401583E-001, 1.1712124E+000, 9.0821544E-005, 4.4147158E-063
 3.1331470E+001, 3.9894538E+000,-8.7094381E-001,-3.2165792E+000,-7.4061664E-002,-2.6237928E-004, 0.0000000E+000, 0.0000000E+000,-1.5610925E-001,-1.7239324E-001, 1.1712124E+000, 9.0821544E-005, 4.8494143E-063
 3.1389109E+001, 4.0258644E+000,-8.8350245E-001,-3.2695373E+000,-7.3780963E-002,-2.6255094E-004, 0.0000000E+000, 0.0000000E+000,-1.9813993E-001,-2.0121887E-001, 1.1712124E+000, 9.0821544E-005, 5.2684050E-063
 3.1450590E+001, 3.9688978E+000,-8.8810403E-001,-3.3304805E+000,-7.6871926E-002,-2.6318428E-004, 0.0000000E+000, 0.0000000E+000,-2.9609840E-001,-3.2682184E-001, 1.1712124E+000, 9.0821544E-005, 5.6912707E-063
 3.1513992E+001, 3.9549258E+000,-8.8670301E-001,-3.3873156E+000,-7.9314615E-002,-2.6351476E-004, 0.0000000E+000, 0.0000000E+000,-3.8034617E-001,-3.9867095E-001, 1.1712124E+000, 9.0821544E-005, 6.1424849E-063
 3.1583946E+001, 3.9136275E+000,-8.7413072E-001,-3.4516060E+000,-7.9945910E-002,-2.6404972E-004, 0.0000000E+000, 0.0000000E+000,-4.5332869E-001,-4.9231912E-001, 1.1712124E+000, 9.0821544E-005, 6.6506798E-063
 3.1635090E+001, 3.9160057E+000,-8.6600242E-001,-3.5095180E+000,-8.6813974E-002,-2.6427446E-004, 0.0000000E+000, 0.0000000E+000,-5.4231862E-001,-5.4659298E-001, 1.1712124E+000, 9.0821544E-005, 7.1443589E-063
 3.1686235E+001, 3.9243308E+000,-8.5537489E-001,-3.5465775E+000,-8.3423355E-002,-2.6361613E-004, 0.0000000E+000, 0.0000000E+000,-5.5153562E-001,-5.6130855E-001, 1.1712124E+000, 9.0821544E-005, 7.6196218E-063
 3.1762951E+001, 3.9517107E+000,-8.5454864E-001,-3.5742897E+000,-7.9885519E-002,-2.6312948E-004, 0.0000000E+000, 0.0000000E+000,-5.5365099E-001,-5.5727629E-001, 1.1712124E+000, 9.0821544E-005, 8.2620196E-063
 3.1814096E+001, 3.9573213E+000,-8.5593709E-001,-3.5506134E+000,-7.8338325E-002,-2.6334376E-004, 0.0000000E+000, 0.0000000E+000,-5.2310171E-001,-5.2783090E-001, 1.1712124E+000, 9.0821544E-005, 8.8894373E-063
 3.1865240E+001, 3.9587790E+000,-8.5955122E-001,-3.4988248E+000,-8.2368505E-002,-2.6373820E-004, 0.0000000E+000, 0.0000000E+000,-4.8406256E-001,-4.8222929E-001, 1.1712124E+000, 9.0821544E-005, 9.3205151E-063
 3.1941957E+001, 3.9631662E+000,-8.7112574E-001,-3.3981078E+000,-7.9671181E-002,-2.6363562E-004, 0.0000000E+000, 0.0000000E+000,-3.9100548E-001,-3.8600218E-001, 1.1712124E+000, 9.0821544E-005, 9.7147173E-063
 3.1993101E+001, 3.9474276E+000,-8.8529753E-001,-3.2712404E+000,-7.8186202E-002,-2.6366998E-004, 0.0000000E+000, 0.0000000E+000,-2.9574812E-001,-2.8756021E-001, 1.1712124E+000, 9.0821544E-005, 1.0037281E-062
 3.2044247E+001, 3.9503970E+000,-8.8745986E-001,-3.1702187E+000,-8.0238504E-002,-2.6375187E-004, 0.0000000E+000, 0.0000000E+000,-2.0502299E-001,-1.8778383E-001, 1.1712124E+000, 9.0821544E-005, 1.0395420E-062
 3.2120964E+001, 3.9630302E+000,-8.8503336E-001,-3.0543079E+000,-7.5868204E-002,-2.6374471E-004, 0.0000000E+000, 0.0000000E+000,-7.0442081E-002,-5.2442969E-002, 1.1712124E+000, 9.0821544E-005, 1.1029379E-062
 3.2172108E+001, 3.9726901E+000,-9.0664232E-001,-2.9547393E+000,-7.9638146E-002,-2.6358960E-004, 0.0000000E+000, 0.0000000E+000, 2.9896185E-002, 3.1406769E-002, 1.1712124E+000, 9.0821544E-005, 1.1789042E-062
 3.2240479E+001, 4.0252761E+000,-9.1611760E-001,-2.8819493E+000,-7.6795566E-002,-2.6378866E-004, 0.0000000E+000, 0.0000000E+000, 1.2478303E-001, 1.5014985E-001, 1.1712124E+000, 9.0821544E-005, 1.2454715E-062
 3.2286060E+001, 4.0112565E+000,-9.1503894E-001,-2.8320734E+000,-7.6624728E-002,-2.6444768E-004, 0.0000000E+000, 0.0000000E+000, 1.9271504E-001, 1.8725506E-001, 1.1712124E+000, 9.0821544E-005, 1.3068047E-062
 3.2354435E+001, 3.9947293E+000,-9.3307182E-001,-2.7933460E+000,-7.4553169E-002,-2.6483388E-004, 0.0000000E+000, 0.0000000E+000, 2.0809786E-001, 1.9349346E-001, 1.1712124E+000, 9.0821544E-005, 1.3553853E-062
 3.2400017E+001, 3.9915538E+000,-9.4560964E-001,-2.7676965E+000,-7.3968093E-002,-2.6506590E-004, 0.0000000E+000, 0.0000000E+000, 2.0805279E-001, 2.0401451E-001, 1.1712124E+000, 9.0821544E-005, 1.3425017E-062
 3.2468391E+001, 4.0029542E+000,-9.6221627E-001,-2.7492527E+000,-7.6414937E-002,-2.6482042E-004, 0.0000000E+000, 0.0000000E+000, 2.1864433E-001, 2.1480546E-001, 1.1712124E+000, 9.0821544E-005, 1.2815443E-062
 3.2543602E+001, 3.9781231E+000,-9.7847312E-001,-2.7316523E+000,-7.2522515E-002,-2.6438268E-004, 0.0000000E+000, 0.0000000E+000, 2.1909481E-001, 1.9521078E-001, 1.1712124E+000, 9.0821544E-005, 1.1540387E-062
 3.2593742E+001, 3.9702185E+000,-9.8116420E-001,-2.7297427E+000,-7.3359961E-002,-2.6411504E-004, 0.0000000E+000, 0.0000000E+000, 1.9579636E-001, 1.8568752E-001, 1.1712124E+000, 9.0821544E-005, 1.0160028E-062
 3.2643883E+001, 3.9585182E+000,-9.6985370E-001,-2.7376597E+000,-7.1818654E-002,-2.6388533E-004, 0.0000000E+000, 0.0000000E+000, 1.8399063E-001, 1.7892224E-001, 1.1712124E+000, 9.0821544E-005, 8.9461487E-063
 3.2719090E+001, 3.9704239E+000,-9.5027424E-001,-2.7559184E+000,-6.9464281E-002,-2.6327377E-004, 0.0000000E+000, 0.0000000E+000, 1.9066038E-001, 1.9450376E-001, 1.1712124E+000, 9.0821544E-005, 7.4568091E-063
 3.2769230E+001, 3.9795130E+000,-9.2636791E-001,-2.7905978E+000,-7.0620929E-002,-2.6290782E-004, 0.0000000E+000, 0.0000000E+000, 1.9097885E-001, 1.9166346E-001, 1.1712124E+000, 9.0821544E-005, 6.1182926E-063
 3.2840977E+001, 4.0087918E+000,-9.1826713E-001,-2.8456369E+000,-6.6613243E-002,-2.6318503E-004, 0.0000000E+000, 0.0000000E+000, 1.6340861E-001, 1.7801132E-001, 1.1712124E+000, 9.0821544E-005, 5.0589200E-063
 3.2884190E+001, 4.0173280E+000,-9.2095916E-001,-2.9035366E+000,-6.5266601E-002,-2.6405943E-004, 0.0000000E+000, 0.0000000E+000, 1.5962452E-001, 1.2730162E-001, 1.1712124E+000, 9.0821544E-005, 4.2561519E-063
 3.2949005E+001, 3.9981928E+000,-9.0797339E-001,-2.9496351E+000,-6.5706328E-002,-2.6426010E-004, 0.0000000E+000, 0.0000000E+000, 8.7816251E-002, 7.4613738E-002, 1.1712124E+000, 9.0821544E-005, 3.6898469E-063
 3.3018143E+001, 3.9636691E+000,-8.8515400E-001,-3.0067156E+000,-6.7891710E-002,-2.6415245E-004, 0.0000000E+000, 0.0000000E+000, 1.9314813E-002, 3.6436773E-003, 1.1712124E+000, 9.0821544E-005, 3.2148218E-063
 3.3065674E+001, 3.9716118E+000,-8.6948337E-001,-3.0518681E+000,-6.8928829E-002,-2.6444142E-004, 0.0000000E+000, 0.0000000E+000,-2.4442691E-002,-1.8932920E-002, 1.1712124E+000, 9.0821544E-005, 2.9807740E-063
 3.3136971E+001, 3.9803098E+000,-8.6948775E-001,-3.0953136E+000,-6.7051349E-002,-2.6494562E-004, 0.0000000E+000, 0.0000000E+000,-4.1756857E-002,-5.1807867E-002, 1.1712124E+000, 9.0821544E-005, 2.7349313E-063
 3.3184505E+001, 3.9929406E+000,-8.8375031E-001,-3.1441912E+000,-6.4971328E-002,-2.6496651E-004, 0.0000000E+000, 0.0000000E+000,-8.6064068E-002,-1.0023716E-001, 1.1712124E+000, 9.0821544E-005, 2.4937211E-063
 3.3255802E+001, 3.9948157E+000,-8.8038065E-001,-3.2134098E+000,-6.4180498E-002,-2.6475120E-004, 0.0000000E+000, 0.0000000E+000,-1.5512133E-001,-1.6341999E-001, 1.1712124E+000, 9.0821544E-005, 2.2725184E-063
 3.3303333E+001, 4.0088089E+000,-8.8781174E-001,-3.3030197E+000,-6.3137742E-002,-2.6442067E-004, 0.0000000E+000, 0.0000000E+000,-2.2801204E-001,-2.4542474E-001, 1.1712124E+000, 9.0821544E-005, 2.0793687E-063
 3.3374634E+001, 4.0172962E+000,-8.9287347E-001,-3.3989237E+000,-6.6619614E-002,-2.6414803E-004, 0.0000000E+000, 0.0000000E+000,-3.2394882E-001,-3.4138470E-001, 1.1712124E+000, 9.0821544E-005, 1.9271821E-063
 3.3422165E+001, 4.0272339E+000,-8.9895691E-001,-3.4769532E+000,-6.8315476E-002,-2.6410511E-004, 0.0000000E+000, 0.0000000E+000,-4.0152166E-001,-4.1725578E-001, 1.1712124E+000, 9.0821544E-005, 1.8168349E-063
 3.3493462E+001, 3.9893817E+000,-8.9860581E-001,-3.5088410E+000,-6.6324709E-002,-2.6400983E-004, 0.0000000E+000, 0.0000000E+000,-4.6666740E-001,-4.8465389E-001, 1.1712124E+000, 9.0821544E-005, 1.7550513E-063
 3.3540993E+001, 3.9673192E+000,-8.9468408E-001,-3.5019594E+000,-6.6482787E-002,-2.6362792E-004, 0.0000000E+000, 0.0000000E+000,-4.9711013E-001,-4.9607075E-001, 1.1712124E+000, 9.0821544E-005, 1.7267744E-063
 3.3612293E+001, 3.9610467E+000,-8.9253125E-001,-3.4570535E+000,-6.5700964E-002,-2.6359413E-004, 0.0000000E+000, 0.0000000E+000,-4.6427330E-001,-4.5450252E-001, 1.1712124E+000, 9.0821544E-005, 1.7774919E-063
 3.3683590E+001, 3.9624099E+000,-8.8683462E-001,-3.3628896E+000,-6.5577054E-002,-2.6356525E-004, 0.0000000E+000, 0.0000000E+000,-3.7622706E-001,-3.5315495E-001, 1.1712124E+000, 9.0821544E-005, 1.6277992E-063
 3.3731121E+001, 3.9624334E+000,-8.6031129E-001,-3.2732400E+000,-6.4311031E-002,-2.6367169E-004, 0.0000000E+000, 0.0000000E+000,-2.6264944E-001,-2.3569262E-001, 1.1712124E+000, 9.0821544E-005, 1.8286806E-063
 3.3793571E+001, 4.0060694E+000,-8.6454752E-001,-3.1921028E+000,-6.5557719E-002,-2.6392025E-004, 0.0000000E+000, 0.0000000E+000,-1.3503286E-001,-1.1640254E-001, 1.1712124E+000, 9.0821544E-005, 2.1001333E-063
 3.3858105E+001, 3.9487292E+000,-8.7007087E-001,-3.1063229E+000,-6.4586291E-002,-2.6416813E-004, 0.0000000E+000, 0.0000000E+000,-7.5462701E-002,-9.2514955E-002, 1.1712124E+000, 9.0821544E-005, 2.3945181E-063
 3.3903900E+001, 3.9307526E+000,-8.7166063E-001,-3.0405139E+000,-6.6209575E-002,-2.6408439E-004, 0.0000000E+000, 0.0000000E+000,-7.0330510E-002,-4.7895599E-002, 1.1712124E+000, 9.0821544E-005, 2.5447530E-063
 3.3974888E+001, 3.9145287E+000,-8.6090425E-001,-2.9897645E+000,-6.7500688E-002,-2.6349187E-004, 0.0000000E+000, 0.0000000E+000, 2.7656686E-003,-3.9042227E-003, 1.1712124E+000, 9.0821544E-005, 2.5230541E-063
 3.4025261E+001, 3.9190063E+000,-8.5544421E-001,-2.9560049E+000,-6.7565672E-002,-2.6258803E-004, 0.0000000E+000, 0.0000000E+000, 1.6116064E-002, 3.9728912E-002, 1.1712124E+000, 9.0821544E-005, 2.3405412E-063
 3.4100826E+001, 3.9388505E+000,-8.4446636E-001,-2.9478244E+000,-7.0377326E-002,-2.6322335E-004, 0.0000000E+000, 0.0000000E+000, 7.3677303E-002, 7.5919179E-002, 1.1712124E+000, 9.0821544E-005, 2.0517158E-063
 3.4151203E+001, 3.9556310E+000,-8.6200920E-001,-2.9502944E+000,-6.8891708E-002,-2.6375232E-004, 0.0000000E+000, 0.0000000E+000, 8.2750314E-002, 7.4171945E-002, 1.1712124E+000, 9.0821544E-005, 1.7534704E-063
 3.4201580E+001, 3.9649137E+000,-8.6956737E-001,-2.9470520E+000,-6.8763105E-002,-2.6406845E-004, 0.0000000E+000, 0.0000000E+000, 7.7754216E-002, 7.9267150E-002, 1.1712124E+000, 9.0821544E-005, 1.5395039E-063
 3.4277145E+001, 3.9824688E+000,-8.8527169E-001,-2.9359228E+000,-6.9123829E-002,-2.6395719E-004, 0.0000000E+000, 0.0000000E+000, 9.1887338E-002, 9.1886622E-002, 1.1712124E+000, 9.0821544E-005, 1.3512590E-063
 3.4327522E+001, 3.9978197E+000,-8.8513906E-001,-2.9170249E+000,-7.0018848E-002,-2.6338766E-004, 0.0000000E+000, 0.0000000E+000, 1.2079510E-001, 1.2537351E-001, 1.1712124E+000, 9.0821544E-005, 1.2118798E-063
 3.4403088E+001, 3.9941248E+000,-8.7416281E-001,-2.8807852E+000,-6.8458618E-002,-2.6388439E-004, 0.0000000E+000, 0.0000000E+000, 1.6235917E-001, 1.7045429E-001, 1.1712124E+000, 9.0821544E-005, 1.0662559E-063
 3.4453461E+001, 3.9819543E+000,-8.7272348E-001,-2.8241445E+000,-6.8966555E-002,-2.6438786E-004, 0.0000000E+000, 0.0000000E+000, 2.0957069E-001, 2.1585544E-001, 1.1712124E+000, 9.0821544E-005, 9.1826946E-064
 3.4503838E+001, 3.9796158E+000,-8.8094179E-001,-2.7700490E+000,-6.7949054E-002,-2.6467798E-004, 0.0000000E+000, 0.0000000E+000, 2.5631117E-001, 2.6041129E-001, 1.1712124E+000, 9.0821544E-005, 8.1005665E-064
 3.4579403E+001, 3.9728188E+000,-8.9065137E-001,-2.7052858E+000,-6.8865035E-002,-2.6450885E-004, 0.0000000E+000, 0.0000000E+000, 3.1009160E-001, 3.0775212E-001, 1.1712124E+000, 9.0821544E-005, 7.0227338E-064
 3.4626728E+001, 3.9933937E+000,-8.8988666E-001,-2.6453741E+000,-6.7155463E-002,-2.6409179E-004, 0.0000000E+000, 0.0000000E+000, 3.4691614E-001, 3.9071331E-001, 1.1712124E+000, 9.0821544E-005, 6.2692968E-064
 3.4693134E+001, 3.9994552E+000,-8.8661029E-001,-2.5952672E+000,-6.6744799E-002,-2.6419699E-004, 0.0000000E+000, 0.0000000E+000, 4.6025095E-001, 4.5056864E-001, 1.1712124E+000, 9.0821544E-005, 5.8469575E-064
 3.4759544E+001, 3.9859276E+000,-8.7401426E-001,-2.5461199E+000,-6.5282955E-002,-2.6460654E-004, 0.0000000E+000, 0.0000000E+000, 4.9103803E-001, 5.0024592E-001, 1.1712124E+000, 9.0821544E-005, 5.6553799E-064
 3.4803814E+001, 3.9772080E+000,-8.7007757E-001,-2.5106037E+000,-6.7660349E-002,-2.6481187E-004, 0.0000000E+000, 0.0000000E+000, 5.2537842E-001, 5.2860151E-001, 1.1712124E+000, 9.0821544E-005, 5.6922804E-064
 3.4870224E+001, 3.9811859E+000,-8.6216852E-001,-2.4805341E+000,-6.5878859E-002,-2.6414754E-004, 0.0000000E+000, 0.0000000E+000, 5.6383091E-001, 5.7234026E-001, 1.1712124E+000, 9.0821544E-005, 5.7851764E-064
 3.4936630E+001, 3.9824708E+000,-8.6087360E-001,-2.4444614E+000,-6.5434790E-002,-2.6322691E-004, 0.0000000E+000, 0.0000000E+000, 6.1071319E-001, 6.1143778E-001, 1.1712124E+000, 9.0821544E-005, 5.9118721E-064
 3.4980904E+001, 4.0010404E+000,-8.6332443E-001,-2.4171990E+000,-6.5429787E-002,-2.6275128E-004, 0.0000000E+000, 0.0000000E+000, 6.3779785E-001, 6.5482443E-001, 1.1712124E+000, 9.0821544E-005, 5.9964118E-064
 3.5047310E+001, 4.0026047E+000,-8.7110985E-001,-2.4060519E+000,-6.3160892E-002,-2.6311514E-004, 0.0000000E+000, 0.0000000E+000, 6.6448259E-001, 6.6201895E-001, 1.1712124E+000, 9.0821544E-005, 6.0096980E-064
 3.5113716E+001, 4.0068126E+000,-8.6873453E-001,-2.4137518E+000,-6.6187743E-002,-2.6374192E-004, 0.0000000E+000, 0.0000000E+000, 6.6110848E-001, 6.5787470E-001, 1.1712124E+000, 9.0821544E-005, 5.9208745E-064
 3.5180126E+001, 3.9762591E+000,-8.7085108E-001,-2.4663220E+000,-6.6310612E-002,-2.6413463E-004, 0.0000000E+000, 0.0000000E+000, 5.9867782E-001, 5.7251127E-001, 1.1712124E+000, 9.0821544E-005, 5.7769458E-064
 3.5224396E+001, 3.9595516E+000,-8.6917255E-001,-2.5434203E+000,-6.4810897E-002,-2.6404981E-004, 0.0000000E+000, 0.0000000E+000, 5.0401537E-001, 4.8188383E-001, 1.1712124E+000, 9.0821544E-005, 5.6476208E-064
 3.5290806E+001, 3.9673373E+000,-8.6675537E-001,-2.6399475E+000,-6.6453358E-002,-2.6402648E-004, 0.0000000E+000, 0.0000000E+000, 4.0291115E-001, 3.9391712E-001, 1.1712124E+000, 9.0821544E-005, 5.4418595E-064
 3.5357212E+001, 3.9990751E+000,-8.7512573E-001,-2.7593365E+000,-6.8196481E-002,-2.6405930E-004, 0.0000000E+000, 0.0000000E+000, 3.1641171E-001, 2.9615235E-001, 1.1712124E+000, 9.0821544E-005, 5.1229923E-064
 3.5401485E+001, 3.9928456E+000,-8.7875330E-001,-2.8458161E+000,-6.7877357E-002,-2.6396683E-004, 0.0000000E+000, 0.0000000E+000, 2.1907345E-001, 2.0013491E-001, 1.1712124E+000, 9.0821544E-005, 4.8218509E-064
 3.5467892E+001, 3.9767394E+000,-8.8959374E-001,-2.9099582E+000,-6.7484319E-002,-2.6361605E-004, 0.0000000E+000, 0.0000000E+000, 1.2560819E-001, 1.0943952E-001, 1.1712124E+000, 9.0821544E-005, 4.5118300E-064
 3.5531464E+001, 3.9984232E+000,-8.9618215E-001,-2.9675109E+000,-6.5948140E-002,-2.6402441E-004, 0.0000000E+000, 0.0000000E+000, 5.8509235E-002, 6.8517971E-002, 1.1712124E+000, 9.0821544E-005, 4.1610381E-064
 3.5589359E+001, 4.0268416E+000,-9.1705347E-001,-3.0125462E+000,-6.5593765E-002,-2.6445291E-004, 0.0000000E+000, 0.0000000E+000, 5.0499771E-002, 3.1383659E-002, 1.1712124E+000, 9.0821544E-005, 3.8643845E-064
 3.5647255E+001, 4.0216517E+000,-9.1871745E-001,-3.0560838E+000,-6.5516591E-002,-2.6441322E-004, 0.0000000E+000, 0.0000000E+000,-1.9254385E-002,-1.8930495E-002, 1.1712124E+000, 9.0821544E-005, 3.6143394E-064
 3.5709011E+001, 3.9763750E+000,-9.0701030E-001,-3.0974420E+000,-6.5636822E-002,-2.6368442E-004, 0.0000000E+000, 0.0000000E+000,-7.0384285E-002,-9.3977790E-002, 1.1712124E+000, 9.0821544E-005, 3.4013704E-064
 3.5769745E+001, 3.9725579E+000,-8.9998995E-001,-3.1338465E+000,-6.6643766E-002,-2.6404973E-004, 0.0000000E+000, 0.0000000E+000,-1.4914604E-001,-1.2818635E-001, 1.1712124E+000, 9.0821544E-005, 3.2503302E-064
 3.5820786E+001, 4.0350280E+000,-9.0723169E-001,-3.1587668E+000,-6.7109800E-002,-2.6417007E-004, 0.0000000E+000, 0.0000000E+000,-9.3283042E-002,-9.8344507E-002, 1.1712124E+000, 9.0821544E-005, 3.2016272E-064
 3.5886307E+001, 4.0051826E+000,-8.8566694E-001,-3.1787667E+000,-6.9369597E-002,-2.6361487E-004, 0.0000000E+000, 0.0000000E+000,-1.2640349E-001,-1.2888421E-001, 1.1712124E+000, 9.0821544E-005, 3.2464017E-064
 3.5951828E+001, 3.9916493E+000,-8.6875710E-001,-3.1925480E+000,-7.0472059E-002,-2.6271518E-004, 0.0000000E+000, 0.0000000E+000,-1.3579689E-001,-1.4039057E-001, 1.1712124E+000, 9.0821544E-005, 3.3732839E-064
 3.6000969E+001, 3.9828138E+000,-8.7210654E-001,-3.1938704E+000,-7.2945295E-002,-2.6264693E-004, 0.0000000E+000, 0.0000000E+000,-1.4903583E-001,-1.5637109E-001, 1.1712124E+000, 9.0821544E-005, 3.5120124E-064
 3.6069767E+001, 3.9626786E+000,-8.7370538E-001,-3.1756448E+000,-7.5945285E-002,-2.6272112E-004, 0.0000000E+000, 0.0000000E+000,-1.5736989E-001,-1.6287968E-001, 1.1712124E+000, 9.0821544E-005, 3.6443327E-064
 3.6131210E+001, 3.9236722E+000,-8.7196588E-001,-3.1423510E+000,-7.9200020E-002,-2.6274491E-004, 0.0000000E+000, 0.0000000E+000,-1.5757710E-001,-1.7010742E-001, 1.1712124E+000, 9.0821544E-005, 3.7536016E-064
 3.6196617E+001, 3.9570688E+000,-8.6823245E-001,-3.0906089E+000,-8.1728405E-002,-2.6284504E-004, 0.0000000E+000, 0.0000000E+000,-1.0609612E-001,-8.3763855E-002, 1.1712124E+000, 9.0821544E-005, 3.7972469E-064
 3.6240219E+001, 3.9856492E+000,-8.6724830E-001,-3.0470336E+000,-8.3746288E-002,-2.6299071E-004, 0.0000000E+000, 0.0000000E+000,-2.1910524E-002,-1.2641984E-002, 1.1712124E+000, 9.0821544E-005, 3.8041119E-064
 3.6305626E+001, 3.9776384E+000,-8.6700615E-001,-3.0080175E+000,-8.4147982E-002,-2.6306279E-004, 0.0000000E+000, 0.0000000E+000, 2.7384631E-002, 1.8203660E-002, 1.1712124E+000, 9.0821544E-005, 3.7633239E-064
 3.6375397E+001, 3.9504003E+000,-8.7386908E-001,-2.9584462E+000,-8.7570593E-002,-2.6297603E-004, 0.0000000E+000, 0.0000000E+000, 5.4190978E-002, 3.0251473E-002, 1.1712124E+000, 9.0821544E-005, 3.6564962E-064
 3.6423359E+001, 3.9404408E+000,-8.8529067E-001,-2.9209310E+000,-8.0175189E-002,-2.6277738E-004, 0.0000000E+000, 0.0000000E+000, 5.4520963E-002, 5.3781062E-002, 1.1712124E+000, 9.0821544E-005, 3.5270815E-064
 3.6495308E+001, 3.9513164E+000,-8.7901624E-001,-2.8989946E+000,-8.5665893E-002,-2.6336435E-004, 0.0000000E+000, 0.0000000E+000, 8.4830894E-002, 8.7376298E-002, 1.1712124E+000, 9.0821544E-005, 3.3812053E-064
 3.6543274E+001, 3.9662659E+000,-8.7733736E-001,-2.9120600E+000,-8.6104241E-002,-2.6346591E-004, 0.0000000E+000, 0.0000000E+000, 1.1005658E-001, 9.0500881E-002, 1.1712124E+000, 9.0821544E-005, 3.2504207E-064
 3.6615219E+001, 3.9609080E+000,-8.8308503E-001,-2.9689084E+000,-8.2410626E-002,-2.6312328E-004, 0.0000000E+000, 0.0000000E+000, 5.3282752E-002, 2.6240786E-002, 1.1712124E+000, 9.0821544E-005, 3.1624862E-064
 3.6663185E+001, 3.9865635E+000,-8.8706137E-001,-3.0617098E+000,-8.3604287E-002,-2.6379917E-004, 0.0000000E+000, 0.0000000E+000,-2.1242708E-002,-4.6075674E-002, 1.1712124E+000, 9.0821544E-005, 3.1258530E-064
 3.6735134E+001, 3.9936018E+000,-8.9191299E-001,-3.1686180E+000,-8.0986667E-002,-2.6443697E-004, 0.0000000E+000, 0.0000000E+000,-1.1875866E-001,-1.4818036E-001, 1.1712124E+000, 9.0821544E-005, 3.1402729E-064
 3.6783096E+001, 3.9877390E+000,-8.8509326E-001,-3.2597032E+000,-7.9828673E-002,-2.6444557E-004, 0.0000000E+000, 0.0000000E+000,-2.1811455E-001,-2.3715063E-001, 1.1712124E+000, 9.0821544E-005, 3.1861055E-064
 3.6855045E+001, 3.9927123E+000,-8.8126704E-001,-3.3333310E+000,-8.0240195E-002,-2.6409749E-004, 0.0000000E+000, 0.0000000E+000,-2.8621506E-001,-3.0239005E-001, 1.1712124E+000, 9.0821544E-005, 3.2713128E-064
 3.6903011E+001, 4.0090995E+000,-8.8897221E-001,-3.3827719E+000,-7.7095054E-002,-2.6356093E-004, 0.0000000E+000, 0.0000000E+000,-3.3182222E-001,-3.4000326E-001, 1.1712124E+000, 9.0821544E-005, 3.3875129E-064
 3.6974957E+001, 4.0180474E+000,-8.8569207E-001,-3.4046024E+000,-7.7834244E-002,-2.6312876E-004, 0.0000000E+000, 0.0000000E+000,-3.4772784E-001,-3.5034447E-001, 1.1712124E+000, 9.0821544E-005, 3.5318969E-064
 3.7022923E+001, 4.0137115E+000,-8.7744152E-001,-3.4132228E+000,-7.6047160E-002,-2.6305222E-004, 0.0000000E+000, 0.0000000E+000,-3.4829085E-001,-3.5326300E-001, 1.1712124E+000, 9.0821544E-005, 3.6996213E-064
 3.7094872E+001, 3.9933313E+000,-8.7955335E-001,-3.4159980E+000,-7.8254876E-002,-2.6368570E-004, 0.0000000E+000, 0.0000000E+000,-3.6161833E-001,-3.8073860E-001, 1.1712124E+000, 9.0821544E-005, 3.8656884E-064
 3.7142834E+001, 3.9825869E+000,-8.8891425E-001,-3.4096416E+000,-7.7521894E-002,-2.6421548E-004, 0.0000000E+000, 0.0000000E+000,-3.8901704E-001,-3.9375505E-001, 1.1712124E+000, 9.0821544E-005, 4.0000889E-064
 3.7214783E+001, 3.9822500E+000,-8.7990416E-001,-3.3812902E+000,-7.6024628E-002,-2.6434251E-004, 0.0000000E+000, 0.0000000E+000,-3.5856332E-001,-3.5523326E-001, 1.1712124E+000, 9.0821544E-005, 4.0852423E-064
 3.7262749E+001, 3.9924673E+000,-8.8559233E-001,-3.3232850E+000,-7.6658051E-002,-2.6455362E-004, 0.0000000E+000, 0.0000000E+000,-3.1615529E-001,-2.9333267E-001, 1.1712124E+000, 9.0821544E-005, 4.1398796E-064
 3.7332176E+001, 3.9862997E+000,-8.7236940E-001,-3.2385077E+000,-7.7728268E-002,-2.6475764E-004, 0.0000000E+000, 0.0000000E+000,-2.3334614E-001,-2.0257045E-001, 1.1712124E+000, 9.0821544E-005, 4.1681090E-064
 3.7394100E+001, 4.0216039E+000,-8.7893541E-001,-3.1312047E+000,-7.7704112E-002,-2.6478078E-004, 0.0000000E+000, 0.0000000E+000,-8.7247413E-002,-6.6505121E-002, 1.1712124E+000, 9.0821544E-005, 4.1663174E-064
 3.7451084E+001, 4.0196303E+000,-8.7872338E-001,-3.0397086E+000,-7.9240794E-002,-2.6446541E-004, 0.0000000E+000, 0.0000000E+000, 2.1341652E-002, 2.1693117E-002, 1.1712124E+000, 9.0821544E-005, 4.1271976E-064
 3.7509968E+001, 3.9927268E+000,-8.7863100E-001,-2.9632032E+000,-8.0842744E-002,-2.6322674E-004, 0.0000000E+000, 0.0000000E+000, 7.9689981E-002, 6.9786703E-002, 1.1712124E+000, 9.0821544E-005, 4.0540004E-064
